#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
30210,Templating Tutorial,Bug,"",Resolved,Should have,New Templating Tutorial,Chris topher,"",2011-11-06 17:42,"","",2011-09-22,"","",100,2011-09-22 20:50,"","",281050,"","","We want to create a new templating tutorial that should replace at least MTB 1 (what to do about MTB 2&3 or FTB 1 remains to be seen). 

Ideas:

* Result of the tutorial would produce a site similar to the Introduction Package. The tutorial would be based on the IP's HTML&nbsp;and CSS. 
* The tutorial should not use automaketemplate, because it's not a system extension. 
* It can be considered as the next step in learning TYPO3 after the TS45 tutorial. "
30011,TYPO3 Skinning Reference,Bug,"",New,Should have,"Error in example provided in the ""Skinning API"" Section",Presedo Roberto,"",2012-07-31 18:46,"","",2011-09-19,"","",0,2011-09-19 11:18,"","",271100,"","","In the ""Skinning API"" (http://typo3.org/documentation/document-library/core-documentation/doc_core_skinning/1.0.0/view/1/4/), the example provided is not working :

<pre>
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved'] = array();
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved']['name'] = 'My improved t3skin';
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved']['stylesheetDirectories'] = array(
    'structure' => 'EXT:t3skin_improved/stylesheets/structure',
    'visual' => 'EXT:t3skin_improved/stylesheets/visual',
);
</pre>

slashes at the end of the folder's paths are required

<pre>
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved'] = array();
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved']['name'] = 'My improved t3skin';
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved']['stylesheetDirectories'] = array(
    'structure' => 'EXT:t3skin_improved/stylesheets/structure/',
    'visual' => 'EXT:t3skin_improved/stylesheets/visual/',
);
</pre>

(Tested on TYPO3 4.6 Beta 2)"
29129,TYPO3 Skinning Reference,Bug,"",New,Should have,Documentation of table styling (TYPO3 4.6),Chris topher,"",2012-06-04 22:09,"","",2011-08-20,"","",0,2011-08-20 13:48,"","",228200,"","","For TYPO3 4.6 table design throughout the Core has been unified. See #28188.

Attached is a small documentation on how to tag tables with classes in TYPO3 backend modules so that people writing those modules know how it is meant (instead of copying the styles of other existing tables).

The file has originally been provided by Felix Kopp in #28188."
29124,Documentation,Bug,"",Closed,Should have,Make the current version of TYPO3 Core API documentation linkable,Nico de Haen,Francois Suter,2011-08-23 09:23,"","",2011-08-20,"","",0,2011-08-20 09:22,"","",227950,"","","Hi,

I just wanted to link to the Extension API page of the TYPO3 Core API from the ExtensionBuilder Introduction page, and realized that it's not possible:
While we have this link alias for the current version of the Core API:
http://typo3.org/documentation/document-library/core-documentation/doc_core_api/current/

Any deep links contain always the version number:
4.3.0/view/2/1/

Another point is, that the whole API documentation on TYPO3.org is pretty outdated (Last update 21.03.2010)

Is there an updated version somewhere?
"
28953,TypoScript in 45 Minutes,Bug,"",Closed,Must have,Wrong optionSplit in example code,Tobias Hoevelborn,Chris topher,2013-02-25 22:58,"",6.0 (released as version 1.2.0,2011-08-12,"","",100,2011-08-12 16:26,"","",219600,"","","In 'Section TypoScript functions' > 'split' there is an optionSplit which is said to generate alternating 'zebra style' table rows. It doesn't (only first part supplied, first subpart repeated, resulting in 122222). It should be |*| 1||2 or even more clear |*| 1||2 |*| to generate alternation.

regards, Tobias"
28941,TypoScript in 45 Minutes,Bug,"",Closed,Must have,"Object Reference, wrong Syntax",Tobias Hoevelborn,Chris topher,2013-02-07 21:17,"","",2011-08-12,"","",100,2011-08-12 09:20,"","",219000,"","","hi,
in section 'first steps' ('Erste Schritte' in german), the syntax for an object refence reads '<=' twice, in comment and code. It should be '=<', shouldn't it?
kind regards,
Tobias"
28764,Getting Started,Bug,"",Closed,Should have,Fix typos,Tomoko ,Christian Woebbeking,2016-08-06 13:55,"","",2011-08-04,"",2.00,0,2011-08-04 16:40,"","",210200,"","","Please check attached files.
"
28755,TypoScript Reference (TSref),Bug,"",Resolved,Should have,List of allowed tables in the cObject CONTENT is incomplete,Calderini Daniel,Chris topher,2011-09-05 12:10,"",4.5.1,2011-08-04,"","",100,2011-08-04 14:57,"","",209750,"","","The documentation about the CONTENT Object states following:
> NOTE: Allowed tables are ""pages"" or tables prefixed with one of these: ""tt_"", ""tx_"", ""ttx_"", ""fe_"", ""user_"" or ""static_""

But since TYPO3 4.2 tables *beginning* with _pages_ are also allowed (see [1]). So the sentence should be:
> NOTE: Tables prefixed with one of these are allowed: ""pages"", ""tt_"", ""tx_"", ""ttx_"", ""fe_"", ""user_"" or ""static_""

[1] http://forge.typo3.org/issues/17325"
28653,wiki.typo3.org,Bug,"",Resolved,Should have,OpenSearch Link is broken,Martin Holtz,Chris topher,2011-11-20 20:20,"","",2011-08-01,"","",100,2011-08-01 21:16,"","",204650,"","","The link to the OpenSearch seems to be broken:

<link rel=""search"" type=""application/opensearchdescription+xml"" href=""/wiki/opensearch_desc.php"" title=""TYPO3Wiki (en)"" />

Trying to install it gives ""Could not download the search plugin.""

""That is what google says."":http://www.google.de/#sclient=psy-ab&hl=de&source=hp&q=%22could+not+download+the+search+plugin%22+%22opensearch_desc.php%22&pbx=1&oq=%22could+not+download+the+search+plugin%22+%22opensearch_desc.php%22&aq=f&aqi=&aql=&gs_sm=s&gs_upl=1406l1406l0l5108l1l1l0l0l0l0l163l163l0.1l1l0&bav=on.2,or.r_gc.r_pw.,cf.osb&fp=be6f5039110883b8&biw=1280&bih=835"
28569,wiki.typo3.org,Bug,"",Resolved,Must have,Recover Password Functionality is missing,Chinawut Phongphasook (Champ),Chris topher,2011-12-09 15:37,"","",2011-07-29,"","",100,2011-07-29 14:24,"","",200600,"","","Hi we want to recover passwords of our users which contributed to the wiki but can't login at all on the wiki.
Could you please recover our passwords Thanks"
28365,TSconfig,Bug,"",Closed,Should have,table.[tablename].hideTable - wrong description,Stig Nørgaard Færch,Christian Woebbeking,2011-10-27 21:07,"",4.6.0,2011-07-21,"","",100,2011-07-21 11:54,"","",191000,"","","Behavior is opposite of current description

Current description:
If set to non-zero, the table is hidden. If it is zero, table is shown if table name is not listed in ""hideTables"" list.

New description:
If set to non-zero, the table is hidden. If it is zero, table is shown no matter if table name is listed in ""hideTables"" list."
28364,TSconfig,Bug,"",Closed,Should have,Some FlexForm configuration keys are not described,Stig Nørgaard Færch,Chris topher,2011-10-28 17:52,"",4.6.0,2011-07-21,"","",100,2011-07-21 11:41,"","",190950,"","","Property:
[tablename].[field].[dataStructKey].[flexSheet].[flexField].config.[key]

Description:
Here, I at least miss the key 'default'.
As it wasn't mentioned, I thought I couldn't use it here."
28061,Coding Guidelines,Bug,"",Resolved,Should have,Section about deprecation not complete,Rutishauser Katrin,Chris topher,2013-05-05 23:08,"","",2011-07-09,"","",100,2011-07-09 23:07,"","",175950,"","",There is no information about the necessary call to t3lib_div::logDeprecatedFunction() and where to put it (right after the beginning of the method)
27158,TSconfig,Bug,"",Closed,Should have,Description of mod.web_layout.disableAdvanced is incomplete,Urs Braem,Chris topher,2011-10-27 21:10,"",4.5.2,2011-05-31,"","",100,2011-05-31 10:44,"","",133300,"","","Hi

The current description for mod.web_layout.disableAdvanced is as such:
	
""Disables the clear cache advanced function  in the bottom of the page in the module, including the ""Create new record"" link.""

I had a little confusion (see #27124) with that, as it also removes the ""clear cache for this page"" icon on top of the page module.
Could the description be rewritten to something like this:

""Disables the clear cache advanced function in the bottom of the page in the module, including the ""Create new record"" link. As well removes the ""clear cache for this page"" flash icon on the right top of the page module.""

Thanks
Urs



"
26719,Inside TYPO3,Bug,"",Resolved,Should have,External links point to local source,Jan Loderhose,"",2014-07-06 18:19,"","",2011-05-10,"","",100,2011-05-10 09:00,"","",112900,"","","I am reading doc_core_inside atm to refresh my memory of the various aspects.
I found a couple of links referring to other parts of the official documentation, like doc_core_tsconfig, that actually point to sources on the local machine of the respective author.
These references should point to a location accessible to the public audience ...

My modest suggestion: This could be the TER location of the current version or the direct reference to the document in current trunk on forge.

I am aware of the following occurances, so far

chapter                   page  text                                                    target
""User and Page TSconfig""  31    ""TSconfig"", describing in detail how it works           file:///home/[username removed]/src/svn/typo3/CoreDocs/trunk/Sites/typo3/doc_core_tsconfig/doc/manual.sxw
""User and Page TSconfig""  31    details about User TSconfig in the ""TSconfig"" document  file:///home/[username removed]/src/svn/typo3/CoreDocs/trunk/Sites/typo3/doc_core_tsconfig/doc/manual.sxw#User%20TSconfig|outline
""User and Page TSconfig""  32    details about Page TSconfig in the ""TSconfig"" document  file:///home/[username removed]/src/svn/typo3/CoreDocs/trunk/Sites/typo3/doc_core_tsconfig/doc/manual.sxw#Page%20TSconfig|outline

I will update this issue if I find similar cases.

I can also update the sxw-Document myself and attach it to this issue if you tell me the officially prefered target.


Cheers, Jan"
26652,TSconfig,Bug,"",Closed,Should have,Information on how to configure TCA markers is missing,Francois Suter,Chris topher,2011-10-27 21:07,"",4.6.0,2011-05-05,"","",100,2011-05-05 22:27,"","",109750,"","","In some properties of the TCA, markers can be used, in particular in the ""foreign_where_clause"" of the select-type fields. Some of these markers can be defined per TSconfig, but this is not explained in the TSConfig Reference.

Possible markers are:

* ###PAGE_TSCONFIG_ID###
* ###PAGE_TSCONFIG_IDLIST###
* ###PAGE_TSCONFIG_STR###

After experiencing with this myself for the first time, I found out that the syntax is:
<pre>
TCEFORM.foo.categories.PAGE_TSCONFIG_STR = bar
</pre>
where ""foo"" is the name of the table and ""bar"" is the value that will be substituted for the marker.

So this should be added to the TCEFORM_confObj reference."
26579,Getting Started,Bug,"",Rejected,Must have,Italian flag on front page,Patrik Nasfors,Francois Suter,2011-05-03 12:04,"","",2011-05-03,"","",0,2011-05-03 11:51,"","",106350,"","",On the front page (http://typo3.org/documentation/document-library/tutorials/doc_tut_quickstart/current/) there is an Italian flag instead of an English.
26578,Installation and Upgrade Guide,Bug,"",Rejected,Must have,Italian flag on front page,Patrik Nasfors,Francois Suter,2011-05-03 12:26,"","",2011-05-03,"","",0,2011-05-03 11:50,"","",106300,"","",On the front page (http://typo3.org/documentation/document-library/installation/doc_guide_install/current/) there is an Italian flag instead of an English.
26543,TypoScript Reference (TSref),Bug,"",Closed,Should have,Note on deprecation of the content object PHP_SCRIPT,Chris topher,"",2011-05-21 01:19,"",4.5.0,2011-05-02,"","",100,2011-05-02 00:59,"","",104600,"","","I found a note by Ingo Renner and Francois that ""the usage of PHP_SCRIPT is discouraged"":http://lists.typo3.org/pipermail/typo3-team-core/2010-November/045610.html (not yet deprecated). 

Should be added to TSref.


My questions are:
* Why should using it be discouraged?
* Does that also affect PHP_SCRIPT_INT and PHP_SCRIPT_EXT?"
26541,TypoScript Reference (TSref),Bug,"",Closed,Should have,Improve description of cObject TEMPLATE,Chris topher,Chris topher,2011-05-17 18:35,"",4.5.0,2011-05-01,"","",100,2011-05-01 20:52,"","",104500,"","","The following things can be improved:
* There was no introduction telling you, what this object is supposed to do.
* Add examples to make the most important properties (especially "".subparts"" and "".marks"") more clear.
* Several smaller improvements and corrections."
26537,TypoScript Reference (TSref),Bug,"",Resolved,Should have,filelink: Property icon_thumbSize is not documented,Chris topher,Chris topher,2011-06-13 18:05,"",4.5.1,2011-05-01,"","",100,2011-05-01 17:16,"","",104300,"","","The documentation of #14667 is missing.

The stdWrap property filelink (= function filelink) has a property called @icon_thumbSize@.

*Property:* icon_thumbSize
*Data type:* string /stdWrap

*Description:*
Defines the size of the preview image.
That is the value of the ""&size="" parameter in the scr attribute inside the img tag, which links to ""t3lib/thumbs.php""
""icon"" needs to be set for the option to take effect.
File extension of the image file must be part of ""icon_image_ext_list"".
""iconCObject"" may not be set.

One and two values are possible, see the examples:
Examples:
icon_thumbSize = 150
icon_thumbSize = 40x40
The second produces an image tag like:
EXAMPLE STILL UNTESTED!
<img src=""../../../thumbs.php?&dummy=...&file=login.gif&size=40x40&md5sum=..."">


It is defined in typo3/sysext/cms/tslib/class.tslib_content.php, function filelink().
Here are excerpts of the code:
<pre>
if ($conf['icon']) {
  if ($conf['iconCObject']) {
    ...
  } else {
    $thumbSize = '';
    if ($conf['icon_thumbSize'] || $conf['icon_thumbSize.']) {
      $thumbSize = '&size=' . isset($conf['icon_thumbSize.'])
      ? $this->stdWrap($conf['icon_thumbSize'], $conf['icon_thumbSize.'])
      : $conf['icon_thumbSize'];
    }
    ...
   $icon = 't3lib/thumbs.php?dummy=' . $GLOBALS['EXEC_TIME'] . '&file=' .
     rawurlencode('../' . $theFile) . $thumbSize . $md5sum;

   }
   $icon = '<img src=""' . htmlspecialchars($GLOBALS['TSFE']->absRefPrefix . $icon) . '""' .
     $this->getBorderAttr(' border=""0""') . '' . $this->getAltParam($conf) . ' />';

   return $icon . $file . $size;
}
</pre>"
26525,TypoScript Reference (TSref),Bug,"",Closed,Should have,Documentation of stdWrap for GIFBUILDER,Chris topher,Chris topher,2013-04-12 14:39,"","",2011-04-30,"","",100,2011-04-30 16:58,"","",103700,"","","#24090 added stdWrap to nearly all GIFBUILDER properties, here is the ""diff"":http://forge.typo3.org/projects/typo3v4-core/repository/revisions/17e135e570ae50e851b9a653f4ab346c7101ba44/diff.

stdWrap documentation is only missing for a part of that code:

Some (all?) GIFBUILDER properties seem to be covered by a loop in ""class.tslib_gifbuilder->make()"":http://forge.typo3.org/projects/typo3v4-core/repository/revisions/master/entry/typo3/sysext/frontend/Classes/Imaging/GifBuilder.php#L374 (at the beginning of that function, directly _before_ @switch($theValue)@).

Should this give stdWrap to all properties?

Testing them led to unexpected results for me. I am not sure, if/how that works.

I would like a few small examples to test that."
26522,TypoScript Reference (TSref),Bug,"",Closed,Should have,"Document ""printBeforeContent"" for cObject EDITPANEL",Chris topher,Francois Suter,2011-05-20 21:15,"",4.5.0,2011-04-30,"","",100,2011-04-30 04:40,"","",103550,"","","Added with #19161 (added for TYPO3 4.3) the content object EDITPANEL got the following new property. 
In TYPO3 4.5 the code is located in @typo3/sysext/feedit/view/class.tx_feedit_editpanel.php@:

<pre>
Property: printBeforeContent
Data type: boolean
Description: Normally the edit panel is displayed below the content element it belongs to.
If this option is set, the panel is printed in front of the according element.

Example:
tt_content.stdWrap.editPanel.printBeforeContent = 1
This displays the edit panels in front of the according elements, if you use css_styled_content.

Default: 0
</pre>

Setting the property as in the example above works, but setting it in a content object of the type EDITPANEL did not work in my quick test:

<pre>
10 = EDITPANEL
# does not work for me
10.printBeforeContent = 1
</pre>

Anyone successful? I want to have a working example like @10 = EDITPANEL .....@."
26507,TypoScript Reference (TSref),Bug,"",Resolved,Should have,Each cObj should have a short introduction of what it does,Chris topher,Chris topher,2011-06-14 18:37,"",4.5.1,2011-04-29,"","",100,2011-04-29 16:17,"","",102850,"","","The content objects HTML, TEXT and so on have one, but it is missing for
* OTABLE
* COLUMNS 

Also the introduction of the following cObjects is not really helpful:
* FILE
* IMAGE
* SEARCHRESULT

A small sentence of what will be shown with that element would be great."
26160,TypoScript Reference (TSref),Bug,"",Closed,Should have,Documentation of numberFormat,Chris topher,Chris topher,2011-05-17 18:35,"",4.5.0,2011-04-20,"","",100,2011-04-21 00:14,"","",2862100,"","","In r683 I have added the new stdWrap property ""numberFormat"" to the docs.

For numberFormat all three properties have stdWrap. The problem is that stdWrap cannot work correctly there.

That is the code of the function (from master):
<pre>
function numberFormat($content, $conf) {
	$decimals = isset($conf['decimals.'])
		? $this->stdWrap($conf['decimals'], $conf['decimals.'])
		: $conf['decimals'];
	$dec_point = isset($conf['dec_point.'])
		? $this->stdWrap($conf['dec_point'], $conf['dec_point.'])
		: $conf['dec_point'];
	$thousands_sep = isset($conf['thousands_sep.'])
		? $this->stdWrap($conf['thousands_sep'], $conf['thousands_sep.'])
		: $conf['thousands_sep'];
	return number_format($content, $decimals, $dec_point, $thousands_sep);
}
</pre>

According to the ""PHP manual"":http://de.php.net/manual/en/function.number-format.php using stdWrap will lead to several misbehaviours (which I also experienced when testing that):
* ""decimals"" cannot be a string, so that wrapping it is not possible at all. That is why trying to set a string via @.decimals.wrap = TEST | END@ results in ""Warning: number_format() expects parameter 2 to be long, string given in ...typo3\sysext\cms\tslib\class.tslib_content.php on line 4302""
* For ""thousands_sep"" only the first sign will be used.
* For ""dec_point"" only the first _byte_.

Under these circumstances I don't really see a sense in using stdWrap there and I don't see how stdWrap could be fixed for these properties, but I see that it will create several problems when you set it.
That is why I have _not_ added stdWrap to the docs.

Do you agree, Francois?"
26037,TypoScript Reference (TSref),Bug,"",Closed,Should have,config.concatenateJsAndCss is not documented,Chris topher,Chris topher,2011-05-17 18:35,"",4.5.0,2011-04-16,"","",100,2011-04-16 05:00,"","",2862150,"","","Data type: boolean

Setting config.concatenateJsAndCss bundles JS and CSS files in the FE.

Example:
config.concatenateJSandCSS = 1

Note that there are no default concatenation handlers, which could do the concatenation. A custom concatenation handler must be provided and registered using $GLOBALS['TYPO3_CONF_VARS']['FE']['concatenateHandler'].

Example:
$GLOBALS['TYPO3_CONF_VARS']['FE']['concatenateHandler'] = t3lib_extMgm::extPath($_EXTKEY) . 'Classes/class.tx_myext_concatenateHandler.php:tx_myext_concatenateHandler->concatenateFiles';

Default: 0"
26034,TypoScript Reference (TSref),Bug,"",Closed,Should have,layout parameter of FORM object should be marked as required,Patrick Rodacker,Chris topher,2011-05-17 18:35,"",4.5.0,2011-04-15,"","",100,2011-04-15 18:01,"","",2862200,"","","When creating a form using the TypoScript *FORM* object one has to set the *layout* parameter, which is not mentioned within the TSref  so far. A missing default value permits the form from getting rendered when the parameter is not set.

I suggest to mark the parameter as required and update the corresponding examples."
25969,TypoScript Reference (TSref),Bug,"",Closed,Should have,Correct meaning of comma in the condition globalVar,Chris topher,Chris topher,2011-05-17 18:36,"",4.5.0,2011-04-15,"","",100,2011-04-15 03:02,"","",2862250,"","","I put in one example in #23357, where I wrote:
<pre>
This will match, if the GET/POST variable ""L"" equals 8 AND the GET/POST variable ""M"" equals 2:
[globalVar = GP:L = 8, GP:M = 2]
</pre>
That is true, but it is only part of the truth.

Correct is the following:
<pre>
This will match, if the GET/POST variable ""L"" equals 8 OR the GET/POST variable ""M"" equals 2 OR BOTH:
[globalVar = GP:L = 8, GP:M = 2]
</pre>
So it is an OR in the meaning of a *logical disjunction*, where at least one of the operands must be TRUE.
Or turned the other way: It is only FALSE, if _none_ of the operands are true."
25766,wiki.typo3.org,Bug,"",Closed,Should have,wiki.typo3.org - password reset not possible,Andreas Wolf,Daniel Brüßler,2011-09-26 11:14,"","",2011-04-05,"","",100,2011-04-05 14:53,"","",1819800,"","","I have forgotten my Wiki password, but currently it's impossible to reset it by myself. Is this on purpose or is there just an option that is not enabled?

If it's on purpose, I'd like to ask you to reset the password for my account ""Andreas Wolf"". Thanks!"
25446,Coding Guidelines,Bug,"",Closed,Must have,Character set for .php files is now UTF-8,Ernesto Baschny,"",2011-04-01 10:55,"",4.5.0,2011-03-30,"","",0,2011-03-30 09:04,"","",2859350,"","","""TYPO3 PHP files use iso-8859-1 character set.""

=>

""PHP files in TYPO3 starting with 4.5 use the UTF-8 character set. Previous versions used the ISO-8859-1 character set."""
23538,TSconfig,Bug,"",Closed,Should have,Both Links don't work in TSconfig,Stefan Froemken,Chris topher,2011-05-21 00:49,"",4.4.0,2010-09-14,"","",0,2010-09-14 13:31,"","",1987050,"","","http://typo3.org/documentation/document-library/core-documentation/doc_core_tsconfig/4.3.2/view/1/6/




(issue imported from #M15705)"
23357,TypoScript Reference (TSref),Bug,"",Closed,Should have,Syntax of [globalVar] in TSref is wrong,Henrik Ziegenhain,Chris topher,2011-04-10 21:43,"",4.4.0,2010-08-05,"","",100,2010-08-05 15:49,"","",2861850,"","","I found a little, but very annoying, bug in TSref.

Atm the syntax of [globalVar] is
[globalVar = var = value1, > value2, < value3, <= value4 , >= value5, != value6, ...]

but it should be
[globalVar = var = value1, var > value2, var < value3, var <= value4 , var >= value5, var != value6, ...]

A few lines below the syntax of [globalString] is correct...




(issue imported from #M15365)"
22493,TypoScript Reference (TSref),Bug,"",Closed,Must have,Update description of page.inlineJS (which has been removed),Vladimir Kubak,Chris topher,2011-05-17 18:36,"",4.5.0,2010-04-20,"","",100,2010-04-20 17:09,"","",2028000,"","","Looks like page.inlineJS TS function was removed without early warning. It is no longer there in Typo3 4.3. Recent TSRef says it is deprecated, while there is no word about it in previous version. So it had to work for at least two more versions of Typo3.




(issue imported from #M14167)"
22356,Getting Started,Bug,"",Closed,Should have,"link in Getting Started, namely http://demo.typo3.com/ , does not work",Sudhanshu Khemka,"",2011-05-21 00:30,"",1.0.0,2010-03-30,"","",100,2010-03-30 17:54,"","",2034050,"","","In introduction of Getting started, there is a link to a demo site. It does not work




(issue imported from #M13971)"
22220,TypoScript Reference (TSref),Bug,"",Closed,Should have,There are no admPanel-Properties at config.admPanel,Stefan Froemken,Francois Suter,2011-05-17 18:36,"",4.5.0,2010-03-02,"","",100,2010-03-02 11:58,"","",2039700,"","","On this page:
https://typo3.org/documentation/document-library/core-documentation/doc_core_tsref/4.4.0/view/1/6/

I found:
admPanel: boolean / ->ADMPANEL properties

but all properties I have set there have no functionality. Then I searched all files in my typo3-Directory for ""admPanel"" but I only found a function that checkes if config.admPanel is true or false.




(issue imported from #M13715)"
22186,TSconfig,Bug,"",Closed,Should have,typo in Documentation,Chris ,Francois Suter,2011-05-06 14:48,"","",2010-02-25,"","",0,2010-02-25 14:51,"","",2041100,"","","On the page: http://typo3.org/documentation/document-library/references/doc_core_tsconfig/4.2.0/view/1/2/#id4715518 (and other versions) we read,in the ""Properties"" column:

setup.defaults

setup.override

Is it setup.defaults or setup.default? Besides the fact that none of the TSconfigs I tried from this category ever worked, the confusion about the name made it even harder to figure out why it's not working...




(issue imported from #M13660)"
22036,TSconfig,Bug,"",Closed,Should have,mod.web_list.[tablename].hideTable not working,Calderini Daniel,Francois Suter,2014-10-22 22:01,"",4.3.2,2010-02-01,"","",100,2010-02-01 14:31,"","",2046850,"","","In doc_core_tsconfig, chapter 1.5 ""Page TSconfig"" there is the following option for the web_list module:

[tablename].hideTable

But it doesn't work, the table is still listed in the list module.

The option is:
table.[tablename].hideTable

Example:
mod.web_list.table.tt_content.hideTable = 1




(issue imported from #M13385)"
21949,Installation and Upgrade Guide,Bug,"",Closed,Should have,Typo in section 1.6,Ryam Hcap,Francois Suter,2011-05-20 23:42,"",1.2.0,2010-01-12,"","",100,2010-01-12 18:04,"","",2049950,"","","In section 1.6 PHP Configuration there is a a typo. The word ""peaking"" should be spelled ""peeking. 




(issue imported from #M13221)"
21717,Core APIs,Bug,"",Closed,Should have,Incorrect documentation in TYPO3 coreAPI document,Bernhard Kraft,Francois Suter,2011-05-21 00:42,"",4.3.0,2009-11-27,"","",0,2009-11-27 15:16,"","",2057650,"","","I found an issue with T3Core-API:

http://typo3.org/documentation/document-library/core-documentation/doc_core_api/4.2.0/view/4/2/#id4272080

Search for

""Means that the relation to the records of""

This term occurs exactly twice in TSref. At the upper one the whole sentence is:

--------
Means that the relation to the records of ""foreign_table"" / ""new_foreign_table"" is done with a M-M relation with a third ""join"" table.
--------

I guess the ""new_foreign_table"" should be ""neg_foreign_table"" instead. As there is no property ""new_foreign_table"" for a type=>select TCA field. 





(issue imported from #M12799)"
21648,TypoScript Reference (TSref),Bug,"",Closed,Should have,"Undocumented: USER_INT function calls only works with Prefix ""user_""",Stefan Baur,Francois Suter,2011-05-21 01:18,"",4.3.0,2009-11-23,"","",100,2009-11-23 14:51,"","",2059800,"","","This behaviour is not documented in:

http://typo3.org/documentation/document-library/core-documentation/doc_core_tsref/4.2.1/view/1/8/#id4421195

EXAMPLE:

lib.random_background = USER_INT
lib.random_background {
	userFunc = user_RandomImage->getRandomImage
	path = {$lib.random_background.const.path}
}

This TypoScript only works correctly, if I prefix my class Name with ""user_"". Changing the class name and the function call into ""RandomImage"" results in malfunction.

Greets
Stefan




(issue imported from #M12707)"
21526,Inside TYPO3,Bug,"",Resolved,Should have,"CSH section in ""Inside TYPO3"" uses php instead of xml for language files ",Steffen Müller,Chris topher,2014-07-08 13:52,"","",2009-11-10,"","",100,2009-11-10 20:57,"","",2064000,"","","The text and the examples in the section on context sensitive help (CSH) of ""Inside TYPO3"" still use the old style php language files. This style has been replaced by xml.

see: http://docs.typo3.org/typo3cms/InsideTypo3Reference/CoreArchitecture/ContextSensitiveHelp%28csh%29/Index.html


*REPLACE WITH XML INSTEAD!*


(issue imported from #M12551)"
21303,Core APIs,Bug,"",Closed,Should have,Name of class has changed for method TS_images_db(),Kasper Ligaard,Francois Suter,2013-05-16 23:14,"",6.0,2010-08-09,"","",0,2010-08-09 23:52,"","",2070900,"","","Steps to reproduce:

1) Go to http://typo3.org/documentation/document-library/core-documentation/doc_core_api/4.3.0/view/6/2/
2) In the table under the heading ""Transformation details"" you will find the text, ""function t3lib_parseHTML::TS_images_db()"".

The method TS_images_db() is found in the class t3lib_parsehtml_proc, so the text should be corrected to:

function t3lib_parsehtml_proc::TS_images_db()



Note that the use of upper case in the old text is also wrong.

Consider renaming from ""function"" to ""method"", since it is a function on a class.
(issue imported from #M15407)"
20834,Core APIs,Bug,"",Closed,Should have,Rename deprecated $GLOBALS['HTTP_POST_FILES'] to superglobal $_FILES,Kasper Ligaard,Francois Suter,2013-05-16 23:14,"",6.0,2010-08-10,"","",100,2010-08-10 10:41,"","",2082850,"","","On page 25 and 46 in TYPO3 Core API [1], there are references to $GLOBALS[""HTTP_POST_FILES""], which have been deprecated in PHP since version 4.1; instead the superglobal $_FILES should be used [2].



[1] http://typo3.org/documentation/document-library/core-documentation/doc_core_api/4.3.0/ter_doc_sxw/?no_cache=1
[2] http://www.php.net/manual/en/reserved.variables.files.php
(issue imported from #M15408)"
20710,TypoScript Reference (TSref),Bug,"",Closed,Should have,Missing Information in TSref regarding typolink functions,Jo Hasenau,Francois Suter,2011-05-21 01:17,"",4.3.0,2009-07-02,"","",100,2009-07-02 18:14,"","",2085900,"","","http://typo3.org/documentation/document-library/references/doc_core_tsref/4.2.1/view/1/5/#id4289769

In this section of the TSref there is no information about
typolink.parameter = #
which is actually linking to the current page.

page_id#CE_uid is mentioned there and #CE_uid as well but not the standalone #.

So it would be necessary to change the current text to the one below, which is slightly modfied due to some other errors within the same paragraph.



Now the input can be an alias or page-id. If the input is an integer it will be treated as a page-id, if there are two comma separated integers, this indicates a pair of  id and type. If there is at least one non numerical character, this will be recognized as an alias.

You can append a ""#"" to page-ids or aliases. Followed by another integer this will indicate a tt_content record on the page to jump to! (if .section-property is present, it overrides this).

If you insert only ""#234"" where ""234"" is a tt_content record number, or insert just a single ""#"" without any integers around it, the link will always point to the current page.
(issue imported from #M11463)"
20599,Inside TYPO3,Bug,"",Accepted,Should have,Info on using CSH in Flexform is missing from official documentation,Peter Klein,Francois Suter,2014-07-08 14:38,"","",2009-06-09,"","",0,2009-06-09 08:53,"","",2089200,"","","Info on using CSH in Flexform is missing from official documentation.

Right now, you'll have to look at 3rd-party sites to find the information. E.g. for TYPO3 4.2:
http://www.t3node.com/blog/add-csh-to-typo3-flexform-fields/





(issue imported from #M11306)"
20563,TypoScript Reference (TSref),Bug,"",Closed,Could have,"TSref is wrong: RECORDS.source says ""appended"" instead of ""prepended""",Benni Mack,Francois Suter,2011-05-21 01:15,"",4.3.0,2009-06-03,"","",100,2009-06-03 15:24,"","",2090050,"","","The TSref for the CObject ""RECORDS"" states under the property "".source"" that the table name can be ""appended"" however, it should say it's ""prepended"". It actually it prepending the table name, plus in the example below it already states ""prepended"" as well.




(issue imported from #M11261)"
