#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
54481,TCA Reference,Bug,"",Closed,Should have,Extending the TCA: The target file should be mentioned,Cedric Ziel,Francois Suter,2014-08-01 14:22,"",6.2.0,2013-12-17,"","",100,2013-12-17 16:48,"","",1470500,"","","The Example [[http://docs.typo3.org/typo3cms/TCAReference/ExtendingTca/Examples/Index.html#extending-examples-feusers]] about extending the TCA misses to mention the file, the newly crafted TCA columns should be added to, which confuses developers."
54472,TYPO3 CMS - What's New,Bug,"",Closed,Must have,"English version: wrong interpretation of ""Recursive validation"" (Extbase/Flow)",Michael Schams,Michael Schams,2014-03-27 23:42,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-12-17,"","",100,2013-12-17 11:29,"","",1470100,"","","In the chapter *Extbase & Fluid*, slide ""Recursive validation"": wrong interpretation of issue #6893.
Currently slide number 143 in version ""TYPO3-v6-2-whats-new.english.20131211-0554.pdf""

<pre>
[...]
You may create nested objects in Fluid forms and pass them to your action:

  - Outer object gets validated only
  - Objects inside a property are not validated

[...]
</pre>

Michel Mix pointed out: _the part ""Outer object gets validated only... Objects inside a property are not validated"" is a description of the problem, not of the solution_
(and he is absolutely right :-)

This slide needs to be updated and the change needs to be communicated to all translators (Feb/Mar 2014)."
54438,wiki.typo3.org,Task,"",Resolved,Should have,TYPO3 Tutorial for Editors (En) - Text in another language,In Cognito,Chris topher,2013-12-17 20:03,"","",2013-12-15,"","",100,2013-12-15 21:33,"","",1468450,"","","*Page* - http://wiki.typo3.org/TYPO3_Tutorial_for_Editors
*Section* - 2. Overview
*Text* -  ""There you find for example the name of the user that is logged in (you!) and the logout button. _Maak gebruik van de logout knop om  TYPO3 af te sluiten. TYPO3 onthoudt je laatst gebruikte onderdelen en komt hierin terug bij de volgende log on._"""
54370,TypoScript Syntax,Bug,"",Resolved,Should have,Wrong property names in chapter Constant Editor,Stefan Froemken,Chris topher,2014-03-28 13:45,"","",2013-12-13,"","",100,2013-12-13 06:46,"","",1465050,"","","Hello Docu-Team,

there seems to be something wrong in doc of Constant Editor:

http://docs.typo3.org/typo3cms/TyposcriptSyntaxReference/TypoScriptTemplates/TheConstantEditor/Index.html

In section ""type="" you wrote ""integer [low-high]"" and ""positive integer"" but it is wrong to do so:

<pre>
# cat=basic/cImage/a; type=integer; label=Something
width = 23
</pre>

or

<pre>
# cat=basic/cImage/a; type=positive integer; label=Something
width = 23
</pre>

So please correct the names of these types back to ""int"" and ""int+"".

Stefan"
54365,wiki.typo3.org,Task,"",New,Should have,Spam,Chris topher,"",2016-04-06 16:06,"","",2013-12-12,"","",0,2013-12-12 19:38,"","",1464800,"","","Currently not a problem, but some thoughts are in #53726:

Basic idea could be:
* Block a user on typo3.org
* During SSO login transfer the information if the user is blocked to the wiki (exactly as is already done with the user groups)
** If the user is blocked, do one or two API calls and he is blocked in the wiki as well. It only needs to transfer the information, whether the user is blocked on t3o; blocking in the wiki itself can then happen automatically and would not cause any work.
* Another idea would be: Transfer the information if the user is blocked and if so, just do _not_ log him in. As simple as that; with our current setup that will also prevent him from writing stuff in the wiki.
** The easiest solution would probably be not to prevent this problem in the wiki, but already one step before that, on typo3.org. The user should just be blocked there and _before_ any login would be triggered. This has the advantage that code for that is only needed at _one_ place, that is on typo3.org and not in every single site, which is connected. That way blocked users will also be unable to use SSO in order to log in to the connected sites/to _all_ connected sites. "
54281,wiki.typo3.org,Task,"",Resolved,Should have,JavaScripts are not found,Chris topher,Chris topher,2013-12-08 13:46,"","",2013-12-08,"","",100,2013-12-08 13:18,"","",1460600,"","","With the URL parameter ?debug=true, e.g. http://wiki.typo3.org/Main_Page?debug=true one can see nicely how all the different files are being requested during a page request. However, most JavaScript files cannot be retrieved:

The request gives a 301 permanently moved message and the then following second request results in a 404.

Fix it!
"
54271,wiki.typo3.org,Task,"",Resolved,Should have,Fix font sizes of text highlighted with GeShi Syntax Highlighting,Chris topher,Chris topher,2013-12-18 19:05,"","",2013-12-07,"","",100,2013-12-07 16:50,"","",1460150,"","","Currently font sizes of text, which uses syntax highlighting, are different from the rest, especially in some cases the text appears remarkably bigger than the rest on the pages.

There are some wiki pages, which contain different CSS rules. These rules would overwrite what comes from the according CSS/LESS files.

* http://wiki.typo3.org/MediaWiki:Common.css (is empty, good)
* http://wiki.typo3.org/MediaWiki:Monobook.css (nothing, which would be relevant for Geshi)
* http://wiki.typo3.org/MediaWiki:Vector.css (is empty, good)
* http://wiki.typo3.org/MediaWiki:Typo3vector.css (nothing, which would be relevant for Geshi)
* http://wiki.typo3.org/MediaWiki:Geshi.css

Remove the stuff from MediaWiki:Vector.css and test with _&useskin=vector_ in the Sandbox page. Sizes should fit then.
Then check and fix differences in styles.less from Vector to Typo3Vector and finally fix overwriting in MediaWiki:Typo3vector.css and in MediaWiki:Geshi.css.
"
54269,wiki.typo3.org,Task,"",Resolved,Should have,Remove superfluous CSS rules from several pages,Chris topher,Chris topher,2013-12-07 16:43,"","",2013-12-07,"","",100,2013-12-07 16:14,"","",1460100,"","","There are some wiki pages, which contain different CSS rules. These rules would overwrite what comes from the according CSS/LESS files.

* http://wiki.typo3.org/MediaWiki:Geshi.css
* http://wiki.typo3.org/MediaWiki:Monobook.css

Some of these rules apply to skins, which have been removed from MediaWiki, others are just outdated. Remove these rules."
54258,wiki.typo3.org,Task,"",Resolved,Should have,Hide the Simple Search preference,Chris topher,Chris topher,2013-12-07 14:36,"","",2013-12-07,"","",100,2013-12-07 14:00,"","",1459850,"","","There is a preference option, which allows each user to choose whether to activate or deactivate the simple search in Vector.

This is the difference in Vector: http://i.imgur.com/GR2gp.png 

However, this option is not integrated in our skin: $wgTYPO3VectorUseSimpleSearch would have to be set in order for this preference taking effect. Hoever, this variable is false anyway, so it does not matter, if the user preference is set or not. The preference can be hidden.
"
54257,wiki.typo3.org,Bug,"",Resolved,Should have,Fix PHP Notice:  Uncommitted DB writes (transaction from DatabaseBase::query (User::idForName)),Chris topher,Chris topher,2013-12-10 15:23,"","",2013-12-07,"","",100,2013-12-07 13:57,"","",1459800,"","","The following notices appear in the logs; obviously happens after login:

[28-Nov-2013 19:35:52] PHP Notice:  Uncommitted DB writes (transaction from DatabaseBase::query (User::idForName)). in includes/db/Database.php on line 3944
[28-Nov-2013 19:35:52] PHP Notice:  DB transaction  callbacks still pending (from Title::invalidateCache). in includes/db/Database.php on line 3953

Error comes from index_sso.php: First we execute @$user->idForName();@. That works. Later we execute @$user->addToDatabase@. That causes a query like that one to be executed:
<pre>
DatabaseBase::query: Writes done: INSERT IGNORE INTO `user` 
(user_id,user_name,user_password,user_newpassword,user_newpass_time, 
user_email,user_email_authenticated,user_real_name,user_token,user_registration, 
user_editcount,user_touched) VALUES 
(NULL,'YourUsername','','',NULL,'',NULL,'','c53ac3612b4a13b0426d1e9feaa2e2d2', 
'20131210175859','0','20131210175904')
</pre>
The notice happens exactly when @$user->addToDatabase()@ got executed.


Check why and fix!
"
54216,wiki.typo3.org,Bug,"",Resolved,Should have,Fix PHP Notice:  Undefined index: realname in includes/Preferences.php on line 1412,Chris topher,Chris topher,2013-12-05 16:46,"","",2013-12-05,"","",100,2013-12-05 16:12,"","",1457750,"","","Sometimes this notice is in the logs:

PHP Notice:  Undefined index: realname in includes/Preferences.php on line 1412

Fix it."
54143,wiki.typo3.org,Bug,"",Resolved,Should have,Fix message about missing watchlist talk page rows,Chris topher,Chris topher,2013-12-03 13:55,"","",2013-12-02,"","",100,2013-12-02 17:31,"","",1454100,"","","Running update.php since years each time gives 

<pre>Adding missing watchlist talk page rows... </pre>

This is caused by ""this sourcecode"":https://git.wikimedia.org/raw/mediawiki%2Fcore.git/50823ea0c13f339b207954a368033a36486c2e32/includes%2Finstaller%2FMysqlUpdater.php, function doWatchlistUpdate(). The code works correctly for other users; obviously not/not only a bug in MediaWiki, but caused by something in our installation.

Obviously the numbers in $talk and $nontalk should be the same, but they are not. Currently: talk: 3286, nontalk: 3284. They also do not become identical through this function; the numbers remain exactly the same.

Info on ""fields and contents of the watchlist table"":http://www.mediawiki.org/wiki/Manual:Watchlist_table
"
54141,Core APIs,Task,"",Resolved,Should have,Improve namespace chapter,Francois Suter,Francois Suter,2014-03-19 17:37,"",6.2,2013-12-02,"","",100,2013-12-02 16:38,"","",1454000,"","",The chapter about namespace conventions (http://docs.typo3.org/typo3cms/CoreApiReference/ApiOverview/Namespaces/Index.html) could be improved to mention test classes too.
54136,wiki.typo3.org,Bug,"",Resolved,Should have,Fix a broken CSS rule,Chris topher,Chris topher,2013-12-02 15:20,"","",2013-12-02,"","",100,2013-12-02 15:16,"","",1453750,"","","The stylesheet typo3vector.css contains this incorrect rule:
<pre>font: font: 12px/18px Arial, 'Helvetica Neue', Helvetica, sans-serif;</pre>

Fix it by removing the duplicated ""font:"".

(In MediaWiki 1.22, to which an update is currently being prepared, this rule would break output of the _complete_(!) stylesheet when Less tries to compile it. Result would be no styles at all and an exception when checking the according call to load.php. The fix prevents this problem from happening.)"
54107,wiki.typo3.org,Task,"",Resolved,Should have,Remove <bug> tag,Chris topher,Chris topher,2013-12-19 16:44,"","",2013-11-30,"","",100,2013-11-30 17:31,"","",1452350,"","","With the tag @<bug>@ it is currently possible to link to the old bugtracker at bugs.typo3.org. This bugtracker will be shut down at the end of the year. After that point the @<bug>@ tag will stop working and cause errors. 

Make sure that the tag is not used anywhere anymore. Also take descriptions about it away from the help pages.

Check how the according PHP code can be disabled/removed."
54039,TCA Reference,Task,"",Closed,Should have,Scopes should be explained,Francois Suter,Francois Suter,2014-08-01 14:22,"",6.2.0,2013-11-28,"","",100,2013-11-28 16:45,"","",1449000,"","","The reference of all TCA properties use the notion of scope to indicate which area is affected by each property. However the scopes are not explained anywhere. Accustomed developers probably find them self-explanatory, but it would be much better to add such explanations.

I propose to add this to the introduction of the TCA reference itself:

http://docs.typo3.org/typo3cms/TCAReference/Reference/Index.html"
54033,wiki.typo3.org,Task,"",Resolved,Should have,Update the Wiki to MediaWiki 1.22,Chris topher,Chris topher,2013-12-09 19:25,"","",2013-11-28,"","",100,2013-11-28 14:23,"","",1448700,"","","MediaWiki 1.22 has been released and is now available.

h2. Check list at http://wiki.dev.typo3.org/User:Chrissitopher

Version number is 1.22.0.

h2. Relevant changes from the ""mailing list"":http://lists.wikimedia.org/pipermail/mediawiki-l/2013-December/042243.html:

* After a successful edit, the confirmation message ""Your edit was saved."" is now shown. Formerly a separate extension (Extension:PostEdit), this feature is now part of the core software. (Bug 48276)

=> Appears at a fiting position; no CSS adjustments necessary.

PHP JSON extension now required

=> Is present

=== Blank system messages must be deleted ===
Blanking a system message (editing it on wiki to remove all content) will no longer restore the default value for the message, but instead make it show as an empty string in the interface (fixing Bug 14176, ""Add ability to disable MediaWiki messages""). If you have blank messages on your wiki (check Special:AllMessages), you must delete them unless you want them to display as empty.

=> Messages ""here"":http://wiki.typo3.org/wiki/index.php?title=Special%3AAllMessages&prefix=&filter=modified&lang=en&limit=50 checked; everything OK.


h2. RELEASE-NOTES-1.22

* BREAKING CHANGE: The Services_JSON class has been removed. If necessary,
  be sure to upgrade affected extensions at the same time (e.g. Collection).
=> We use the newest version as of yesterday; cannot be tested on the dev system. *Still needs a test on the live system, if it's still working*.

* BREAKING CHANGE: Legacy skins Simple, MySkin, Chick, Standard and Nostalgia
  were all removed. (Nostalgia was moved to an extension.) The SkinLegacy and
  LegacyTemplate classes that supported them were removed as well and are now a
  part of the Nostalgia extension.
=> Seems like our Vector based skin works correctly without that.

* New versions of login (Special:UserLogin) and create account
  (Special:UserLogin/signup) forms using the ""vform"" compact vertical form layout.
  These forms use new messages that assume a ""Help logging in"" link, see
  https://www.mediawiki.org/wiki/Manual:Page_customizations;
  https://www.mediawiki.org/wiki/Account_creation_user_experience/Strings lists the
  message key changes.
=> We do not use these pages. In case they come up at some places, I already added a redirect to the t3o login page.

* mw.util.addPortletLink: Tooltip is no longer required to be plain (without
  an accesskey in it already). As such it now rountrips. Creating a link with a
  message as tooltip, grabbing the title attribute and using it to create
  another portlet will work as expected.
Is that one used when building the menu on the left-hand site? Collection links et all?

* $wgVectorUseIconWatch is now enabled by default.

Our skin uses another variable name, which was not set anyway. If we change nothing it will be FALSE; just as it always has been.

* New rights 'editmyusercss', 'editmyuserjs', 'viewmywatchlist',
  'editmywatchlist', 'viewmyprivateinfo', 'editmyprivateinfo', and
  'editmyoptions' restrict actions that were formerly allowed by default. They
  have been added to the default for $wgGroupPermissions['*'].

=> When they are allowed by default, leaving them that way should be secure.

* (bug 53862) portal-url, currentevents-url and helppage have been removed from the
  default Sidebar.

Check http://wiki.typo3.org/MediaWiki:Sidebar - is irrelevant anyway as only the link in the default sidebar (which we don't use) has been removed; wouldn't even be a problem if we ued these pages: The pages themselves stay unchanged.

* The 'vector-simplesearch' preference is now enabled by default. Previously
  it was only enabled if the Vector extension was installed.

Does not matter for us; our skin does not support this option.

* (bug 47191) Fixed ""Column 'si_title' cannot be part of FULLTEXT index""
  MySQL error when installing using the binary character set option.

DEFAULT CHARSET=utf8 is set.

* (bug 50134) Hook functions are no longer required to return a value. When a
  hook function does not return a value (or when it returns an explicit null),
  processing continues. To abort the hook, a hook function must return an
  explicit, boolean false or a string error message. Other falsey values are
  tantamount to a 'return true' in earlier versions of MediaWiki.

Good to know; I always found the need to explicitly put that _return TRUE;_ annoying.


h2. Update our skin

Use diff and adjust...

Might also need to update our CSS file because of changes in skins/common/...?

""Old branch."":https://git.wikimedia.org/history/mediawiki%2Fcore.git/2d8ba0d30f2c17b23e21f925b7aea942114907fe/skins  ""New branch"":https://git.wikimedia.org/history/mediawiki%2Fcore.git/6071399737f23bc8adfc7d07ef72883d458d890c/skins Relevant are the commits after 2013-03-30 = 2013-04-01 as first one.

Continue ""here"":https://git.wikimedia.org/history/mediawiki%2Fcore.git/6071399737f23bc8adfc7d07ef72883d458d890c/skins with change from 2013-10-10:
New beta module with new typography styles
Remove the @embed comments. jpg image via _.background-image()_ less statement does not work. MediaWiki calculates the path incorrectly then.
 
skins/vector/screen.css and skins/vector/screen-hd.css have been put to less files. Do so for our skins as well!

<pre>
* Add support for the LESS stylesheet language to ResourceLoader. LESS is a
  stylesheet language that compiles into CSS. ResourceLoader file modules may
  include LESS style files; ResourceLoader will compile these files into CSS
  before sending them to the client.
** The $wgResourceLoaderLESSVars configuration variable is an associative array
   mapping variable names to string CSS values. These variables are considered
   declared for all LESS files. Additional variables may be registered by
   adding keys to the array.
** $wgResourceLoaderLESSFunctions is an associative array of custom LESS
   function names to PHP callables. See <http://leafo.net/lessphp/docs/#custom_functions>
   for more details regarding custom functions.
** $wgResourceLoaderLESSImportPaths is an array of file system paths. Files
   referenced in LESS '@import' statements are looked up here first.</pre>

Good to know.

@$wgResourceLoaderDebug = true;@ in LocalSettings can help to check problems with the ResourceLoader. Another option is to add to the URL _?debug=true_...

Change the resourceLoader registration of our skin (again)...
=> LocalSettings.php! Like vector... Done.

* (bug 658) Converted the table of contents on wiki pages from <table> to <div>
  and adjusted skin CSS accordingly. The CSS was carefully crafted to be
  backwards-compatible in all reasonable cases (uses of the __TOC__ magic word,
  the #toc CSS id and the .toc CSS class). However, particularly bad abuse of
  the id or the class can possibly break.

Our screen.less does not contain definitions, which would need a change now for that.
</pre>


h2. Check, if group autoconfirmed needs updated permissions


This was changed in LocalSettings.php: https://gerrit.wikimedia.org/r/#/c/71536/3/includes/DefaultSettings.php
That way our group should directly have these changed rights as well. We have not modified the default rights for protection/editing of protected pages. Is OK that way.


h2. ""Flyout"" under search box is displaced

The box with the pages, which contain a certain hit, is displaced sometimes (shifted to the left).

Since updating our skin until 2013-10-10 I have not seen that again.

---

h2. Update extensions

Update ...

<pre>
=== Bundled extensions ===

Newly bundled for 1.22:
...

Check the other new extensions, if/how they can be useful for us.
</pre>

h3. PDF export feature

HTML in the left-hand menu is displayed as it should. Functionality still needs a test.

h3. Other extensions

Update them:
* UserMerge

All others are current.

h2. Remove the removed skins from the list of removed skins

LocalSettings.php holds a list with those skins, which shall be removed so that they cannot be selected. However, some of these removed skins have now been removed from MediaWiki so that there is no need to remove them from the list. So remove them.

=> Done.


h2. Update CSS file(s) of the typo3design skin

Needs ""update"":http://wiki.dev.typo3.org/User:Chrissitopher?useskin=typo3design



h2. Clean up old files

(diff mediawiki-1.22.0/ and wiki/).

h2. Order columns, remove db dumps in home/


h2. Commit changes to git repos



h2. Transfer skin AND changes in LocalSettings.php to live system!

"
53977,Documentation,Bug,"",Needs Feedback,Must have,Heading above TOC in central index.rst files sometimes has wrong position,Christian Vetter,"",2014-03-20 13:59,"","",2013-11-26,"","",0,2013-11-26 13:14,"","",1445950,"","","On page 1 in the PDF document, there is a trailing heading ""Table of Contents"""
53976,Coding Guidelines,Bug,"",Resolved,Should have,Remove superfluous and possibly misleading info about width of tabs,Christian Vetter,Chris topher,2014-03-20 14:47,"","",2013-11-26,"","",100,2013-11-26 13:12,"","",1445900,"","","On page 10 in the PDF document, under ""Notes"", it says ""Tabs are considered to be 4 spaces wide.""

Since indentation is done with tab characters, not space characters, that line is misleading ? one might think it were ok to indent with space characters as long as it's four per level of indentation."
53908,TypoScript Reference (TSref),Bug,"",Resolved,Should have,Description of page.CSS_inlineStyle is incomplete,Dieter Porth,Chris topher,2014-03-18 17:37,"",6.0,2013-11-24,"","",100,2013-11-24 11:13,"","",1442500,"","","Version Typo3 6.1.5

Difference between description and action.

if I use  
<pre>
page.CSS_inlineStyle (
   .important
     {color:red; text-decoration:none;}
)
</pre>
in my tyoscript, I won't get an inline-style-sag. Typo3 generates instead  a new CSS-file. The file is integrated via <link...> into the page.

The description says:
""CSS_inlineStyle ... This value is just passed on as inline css (in-document css encapsulated in style-tags) ""
(http://docs.typo3.org/typo3cms/TyposcriptReference/Setup/Page/Index.html)

"
53875,Security Guide,Task,"",Resolved,Should have,Add information about $TYPO3_CONF_VARS['SYS']['cookieHttpOnly'] ,Chris topher,Michael Schams,2014-03-22 12:42,"",1.0.5,2013-11-22,2014-03-18,"",100,2013-11-22 14:41,"","",1440850,"","","Starting with TYPO3 6.2 $TYPO3_CONF_VARS['SYS']['cookieHttpOnly'] defaults to TRUE. This makes stealing a cookie harder, which somehow is security-relevant. Maybe you want to add information on that property to the guide?

See #24647."
53831,Documentation,Task,"",Resolved,Should have,Update links to typo3.org,Chris topher,Chris topher,2013-11-21 16:35,Manuals,"",2013-11-21,"","",100,2013-11-21 11:57,"","",1438650,"","",Update links pointing to typo3.org.
53780,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,English version: correct a few typos,Michael Schams,Michael Schams,2013-12-28 10:14,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-20,"","",100,2013-11-20 06:52,"","",1436100,"","","Sergio reported a few issues in the +English+ version:

File *BackendChanges.tex*, line 29:

<pre>
HTML5 attibute: \texttt{autofocus=""autofocus""}
HTML5 attribute: \texttt{autofocus=""autofocus""}
</pre>

Word ""attibute"" should be ""attribute"".

File *BackendChanges.tex*, line 294:

<pre>
\item Use the Extension Manager to load ""Documentation"" in an updated TYPO3 installations
\item Use the Extension Manager to load ""Documentation"" in an updated TYPO3 installation
</pre>

Word ""installations"" should be ""installation"" (in singular).

File *BackendChanges.tex*, line 487:

<pre>
\item When file re-appears, message and flag is reset
\item When file re-appears, message and flag are reset
</pre>

Word ""is"" should be ""are"".

File *TypoScript.tex*, line 118:

<pre>
\item \texttt{stdWrap} as been added for \texttt{\_DEFAULT\_PI\_VARS}
\item \texttt{stdWrap} has been added for \texttt{\_DEFAULT\_PI\_VARS}
</pre>

Word ""as"" should be ""has"".

Thanks Sergio!"
53732,TYPO3 CMS - What's New,Bug,"",Closed,Should have,"English version: update word ""reStructuredText""",Michael Schams,Michael Schams,2014-03-27 23:42,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-18,"","",100,2013-11-18 12:56,"","",1433750,"","","Michel reported two issues in the *English* version:

* Page 108: ""reStructured Text"" must be 1 word: ""reStructuredText""
* Page 108: I think you could safely use the English Wikipedia-page in the English translation

Thanks Michel!"
53731,TYPO3 CMS - What's New,Task,"",Closed,Won't have this time,TYPO3 CMS 6.2 What's New: Danish translation,Michael Schams,"",2014-12-25 02:24,TYPO3 6.2 - Slides (LaTeX),"",2013-11-18,"","",0,2013-11-18 12:52,"","",1433700,"","","Translation of the TYPO3 CMS 6.2 What's New slides into Danish.
Translator: Søren Malling

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Danish@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks."
53699,TypoScript Reference (TSref),Bug,"",Resolved,Should have,Document includeHiddenHeaders for sectionIndex menu,Marc Bastian Heinrichs,Marc Bastian Heinrichs,2014-03-24 23:38,"",6.2,2013-11-16,"","",100,2013-11-16 17:39,"","",1432100,"","","Document the new TypoScript option sectionIndex.includeHiddenHeaders
which enables the sectionIndex behaviour of TYPO3 versions < 4.7, where
also headers with header layout set to ""Hidden"" will appear in the section
index menu."
53670,TypoScript Reference (TSref),Task,"",Resolved,Should have,List of table prefixes from cObject CONTENT has been removed,Chris topher,Chris topher,2013-11-16 13:35,"",6.2,2013-11-15,"","",100,2013-11-15 15:24,"","",1430650,"","","#44961 has removed the list of prefixes from the property ""table"" of cObject CONTENT. In former versions only selected tables could be used based on these prefixes. After this change, any table can be used.

Removal note concerning the prefixes needs to be added to the note in property ""table"" accordingly."
53664,Documentation,Task,"",Resolved,Should have,Fix some spelling mistakes,Chris topher,Chris topher,2013-11-15 15:37,"","",2013-11-15,"","",100,2013-11-15 14:31,"","",1430350,"","","Some labels in the TYPO3 Backend have been changed from wrong to correct English. Adjust the documentation as well:
* Text w/ images => Text & Images
* fontface => font face
* Pagecontent => page content"
53647,wiki.typo3.org,Task,"",Resolved,Should have,Update MediaWiki to 1.21.3,Chris topher,Chris topher,2013-11-14 23:08,"","",2013-11-14,"","",100,2013-11-14 22:36,"","",1429500,"","","The release fixes 2 security related bugs in 1.21.2.

Also check extensions, which might be vulnerable as well."
53592,TCA Reference,Task,"",Closed,Should have,"Add mode property ""useOrOverridePlaceholder""",Oliver Hader,Francois Suter,2014-08-01 14:22,"",6.2.0,2013-11-13,"","",100,2013-11-13 10:34,"","",1426850,"","","The disposal of placeholder input fields in the backend needs to be enabled by using
@'config' => array(
...
'mode' => 'useOrOverridePlaceholder',
...@

This change was introduced during 6.2 development, but was back-ported to 6.1 and 6.0 as well."
53545,Installation and Upgrade Guide,Bug,"",Closed,Should have,Compression module for Apache 2.x is mod_deflate,Francois Suter,"",2013-11-14 14:03,"","",2013-11-12,"","",100,2013-11-12 10:40,"","",1424500,"","","I just received the following feedback via documentation@typo3.org:

---
I'm in the process of setting up a Typo3 installation on my computer and I wanted to report that in the Typo3 CMS official manual, ""Installation and Upgrade Guide"" / ""Installation"" / ""Introduction Package - Minimum Requirements"" / ""Recommendend"", it's listed that ""Apache with mod_gzip/mod_rewrite"" is recommended as a preinstallation requirement for Typo3.  After a very long detour attempting to fulfill this requirement, I found out that mod_gzip is for Apache 1.3, whereas the correct equivalent mod for Apache 2.2 should be mod_deflate.
---

The manual should be updated accordingly."
53501,TYPO3 CMS - What's New,Task,"",Closed,-- undefined --,TYPO3 CMS 6.2 What's New: Slovakian translation,Michael Schams,"",2014-12-25 02:26,TYPO3 6.2 - Slides (LaTeX),"",2013-11-10,"","",0,2013-11-10 12:06,"","",1422300,"","","Translation of the *TYPO3 CMS 6.2 What's New* slides into Slovakian.
Translator: Michal Hadar

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Slovakian@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53500,TYPO3 CMS - What's New,Task,"",Closed,Won't have this time,TYPO3 CMS 6.2 What's New: Portuguese translation,Michael Schams,"",2014-12-25 02:26,TYPO3 6.2 - Slides (LaTeX),"",2013-11-10,"","",0,2013-11-10 12:05,"","",1422250,"","","Translation of the *TYPO3 CMS 6.2 What's New* slides into Portuguese.
Translator: Abel Santolino Moreno

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Portuguese@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53499,TYPO3 CMS - What's New,Task,"",Resolved,Should have,TYPO3 CMS 6.2 What's New: Serbian translation,Michael Schams,Sinisa Mitrovic,2014-03-23 23:10,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,2014-03-23,"",100,2013-11-10 12:01,"","",1422200,"","","Translation of the *TYPO3 CMS 6.2 What's New* slides into Serbian.
Translator: Sinisa Mitrovic

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Serbian@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53498,TYPO3 CMS - What's New,Task,"",Closed,Won't have this time,TYPO3 CMS 6.2 What's New: Swedish translation,Michael Schams,"",2014-12-25 02:27,TYPO3 6.2 - Slides (LaTeX),"",2013-11-10,"","",10,2013-11-10 12:00,"","",1422150,"","","Translation of the *TYPO3 CMS 6.2 What's New* slides into Swedish.
Translator: Robert Lindh

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Swedish@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53497,TYPO3 CMS - What's New,Task,"",Closed,Should have,TYPO3 CMS 6.2 What's New: Polish translation,Michael Schams,Tymoteusz Motylewski,2014-12-25 02:29,TYPO3 6.2 - Slides (LaTeX),"",2013-11-10,"","",0,2013-11-10 11:59,"","",1422100,"","","Translation of the *TYPO3 CMS 6.2 What's New* slides into Polish.
Translator: Artur Kasiubowski

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Polish@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53496,TYPO3 CMS - What's New,Task,"",Closed,Won't have this time,TYPO3 CMS 6.2 What's New: Hungarian translation,Michael Schams,"",2014-12-25 02:27,TYPO3 6.2 - Slides (LaTeX),"",2013-11-10,"","",0,2013-11-10 11:57,"","",1422050,"","","Translation of the *TYPO3 CMS 6.2 What's New* slides into Hungarian.
Translator: László Bodor

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Hungarian@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53495,TYPO3 CMS - What's New,Task,"",Closed,Won't have this time,TYPO3 CMS 6.2 What's New: Romanian translation,Michael Schams,"",2014-12-25 02:28,TYPO3 6.2 - Slides (LaTeX),"",2013-11-10,"","",0,2013-11-10 11:56,"","",1422000,"","","Translation of the *TYPO3 CMS 6.2 What's New* slides into Romanian.
Translator: László Bodor

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Romanian@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53494,TYPO3 CMS - What's New,Task,"",Resolved,Should have,TYPO3 CMS 6.2 What's New: Russian translation,Michael Schams,Andrey Aksenov,2014-03-27 23:48,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,"",6.00,100,2013-11-10 11:53,"","",1421950,6.00,"","Translation of the *TYPO3 CMS 6.2 What's New* slides into Russian.
Translator: Andrey Aksenov

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Russian@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
