#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
32260;Security Guide;Task;;Closed;Should have;Make clear that information disclosure is not only about software related data;Chris topher;Michael Schams;22/3/2012 17:15;;1.0.1;2/12/2011;;;90;2/12/2011 0:04;;;381700;;;"In ""Types of Security Threats"": Section ""Information disclosure""

This section only deals with disclosing ""software related data"" like the version number of your TYPO3 installation and such. Reading it I gained the impression, that only such ""technical details about an installation"" are in danger of being disclosed.
But that is not true. 

Please add that also every ""personal data"" can be affected, e.g. names, addresses, customer data or credit card numbers.
"
32266;Security Guide;Task;;Closed;Should have;"change URL in screenshot ""Directory Index""";Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;2/12/2011;;0.50;100;2/12/2011 10:44;;;382000;0.50;;"Screenshot ""Directory Index"" shows ""typo3.org"".

This should be changed to ""example.org"". It feels weird to have typo3.org there."
32279;wiki.typo3.org;Task;;Resolved;Should have;SSO: Deactivate certain user settings;Chris topher;Chris topher;14/12/2011 22:15;;;2/12/2011;;;100;2/12/2011 23:14;;;382650;;;"MediaWiki offers a hook with which user settings can be deactivated.
Do so for the change password function and for the user's real name.

E mail address and name should be set by the SSO adapter. Need to tell Helmut to include that into the adapter!"
32311;Security Guide;Task;;Resolved;Should have;Mention warning_email_addr and warning_mode too;Philipp Gampe;Michael Schams;7/12/2012 18:10;;1.0.2;6/12/2011;;;100;6/12/2011 0:23;;;384250;;;"The Install Tool options warning_email_addr and warning_mode should be mentioned too.

They help to detect an attack early."
32320;TypoScript Reference (TSref);Task;;Closed;Should have;Add documentation of config.pageTitleSeparator;Mario Rimann;Chris topher;23/4/2012 20:46;;4.7.0;6/12/2011;;;100;6/12/2011 9:06;;;384700;;;"As soon as #17030 is finished, this new feature should be documented :-)

<pre>
config.pageTitleSeparator = *
</pre>

Result will be that the HTML <title> tag will be like ""siteTitle*pageTitle"".

I'll update with a better description, as soon as the review process of #17030 is finished. Maybe the functionality changes a bit again."
32385;Security Guide;Task;;Closed;Should have;"Tone of voice in paragraphs on ""Incident Handling"" and ""Difference between core and extensions""";Choong Wei Tjeng [Netcreators];Michael Schams;22/3/2012 17:15;;1.0.1;8/12/2011;;;90;8/12/2011 9:13;;;387900;;;"Under Incident Handling->TYPO3 Extensions, there is a bulletpoint list of things that can happen when a flaw is discovered in an extension. The list starts with the least feasible possibility, and goes on to the best case scenario. This leaves a negative impression in the mind of the reader. I can imagine that it might be possible that in most cases, developers fail to respond. Still, I think that the order should be reversed to start with the most positive case: ""the developer responds and delivers a fix"".

Under General Information->Difference between core and extensions: ""Since everybody can submit extensions to the TER, the code quality varies greatly. Some extensions show a very high level of code quality, while others have been written by amateurs. Most of the known security issues in TYPO3 have been found in these extensions, which are not part of the core system. *Therefore, this does not imply that TYPO3 is insecure in general. It is possible, that none of these issues are related to TYPO3 itself but have been found in extensions.*""

I think the bold sentences put too much emphasis on vulnability of extensions. It is probably true that there are more vulnerabilities found in extensions than in the core, and I agree that the reader should be made aware of that fact. But even without the bold part, this message is conveyed. In my opinion the bold part is too defensive and sounds a bit like ""hey, dont look at us, it's those amateur extension writers who are the bad guys!"""
32386;Security Guide;Task;;Closed;Should have;Unclarity in paragraph on Incident Handling;Choong Wei Tjeng [Netcreators];Michael Schams;22/3/2012 17:15;;1.0.1;8/12/2011;;;90;8/12/2011 9:21;;;387950;;;"Under Incident Handling->TYPO3 extensions, there is a line reading *In the case where the extension author fails to provide a security fix in an appropriate time frame,*.

Since this is a document which promotes not just security-minded thinking, but security-minded procedures and workflows as well, I think that *an appropriate time frame* is too unclear and, if possible, should be specified. To set the right example for the reader :)"
32442;Templating Tutorial;Task;;New;Should have;Improve how the HTML template looks like in Google Chrome;Chris topher;;11/12/2011 19:01;;;11/12/2011;;;0;11/12/2011 19:01;;;390750;;;"Reported by Visay Keo:

""The HTML template doesn't work well in Chrome."""
32444;Templating Tutorial;Task;;Closed;Must have;reST Document: Make sure to fix numbered lists;Chris topher;;1/2/2013 9:44;;;11/12/2011;;;0;11/12/2011 20:36;;;390850;;;"In the wiki numbered lists can be created. However, no matter on which level you create an item, the wiki always uses arabic numbers to order them. Besides changing the numbers to letters manually, I did not find a way to prevent this.

On level 1 that is OK, but not for items on the following levels (nested items).

Use the right syntax in reST and make sure that on level 2 we use a), b), c) and so on.

E.g. see chapters ""Quickstart"", subsections of ""Working with the HTML template"" and the unordered list after the chapter ""Configure the marker title""."
32485;Templating Tutorial;Task;;New;Should have;"Clearly separate part ""Learning"" from part ""Doing""";Chris topher;;12/12/2011 22:23;;;12/12/2011;;;0;12/12/2011 22:19;;;392800;;;"With regards to the section ""Task"" (which contains nearly the complete content of the whole document) Lwam says:
""I would seperate the TASKS from the LEARNING parts.""

(Rest in German, sorry):

Ich meine damit nicht dass du die Tasks von dem Learning parts örtlich trennst sondern durch z. B. einer festen und deutlichen Überschriften Konvention, einer nummerierten Handlungsanweisung etc., bzw. erkläre am Anfang am besten, wenn du es so umsetzten möchtest, wie eine Kapitel aufgebaut ist (Zunächst die Erklärung dann die Umsetzung mit Ergebnis als eine Einheit.)
Ich würd auch kleinere Tasks machen. ""Task// Thats how its done"" is ein wenig arg lang. Das Ergebnis kommt 40 Seiten später. Für einen Anfänger ist es wichtig mit kleinen aufgaben anzufangen und immer wieder ""Rückmeldungen"" zu bekommen um das Gefühl zu bekommen er kommt vorwärts. Für einen Fortschrittlichen ist das auch besser weil er anhand des IHVZs sich seine Lernmodule raussuchen kann (in dem Punkt gehe ich davon aus das es eben nicht nur eine Task gibt sondern mehrere).

Ich meine das so:

----------------------
1. markers and supparts

Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text TextText Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text Text.

2. add markers and subparts

# Text
# Text
# Text

2.1 Zwischenergebnis

Text Text Text Text Text
------------------------
"
32671;TypoScript Reference (TSref);Task;Feature #18618: stdWrap for HMENU maxItems & minItems & begin;Closed;Must have;Add stdWrap for HMENU: maxItems, minItems & begin;Chris topher;Chris topher;23/4/2012 20:46;;4.7.0;18/12/2011;;;100;18/12/2011 17:44;;;401800;;;Issue #18618 added stdWrap to maxItems, minItems & begin
32694;wiki.typo3.org;Task;;Resolved;Should have;remove bugdays from frontpage;Ben van 't Ende;Chris topher;8/3/2012 13:48;;;19/12/2011;;;100;19/12/2011 15:32;;;402950;;;"the banner and info for the bugdays is still on the homepage of the wiki. currently there are no bugdays.

"
32764;wiki.typo3.org;Task;;Resolved;Should have;Check user sortable tables;Chris topher;Chris topher;30/12/2011 17:13;;;21/12/2011;;;100;21/12/2011 23:26;;;406450;;;"We have these tables (orange header, alternating rows in white and grey), which can be sorted according to the content of each column.

""Example."":http://wiki.typo3.org/User_talk:Chrissitopher

Since the update to MediaWiki 1.18 these tables do not display correctly anymore (see above example): The first row _below_ the actual header is displayed as if it was a header row, too.

Obviously the HTML structure of tables has changed. The example table now uses this nesting of tags:
<pre>
table - thead - tr - th
      - tbody - tr - td <-- This one looks like a header cell, but should not!
                   - td
                     ...
</pre>

CSS definitions like this one cause the problem:
<code class=""css"">
table.usertable th, table.usertable tr:first-child td {
  background-color: #F8C464,
}</code>
See output of Firebug.

Needs fixes in skins/typo3design/main-ltr.css, around line 774.
The stylesheet in the vector extension should be able to show how it is working correctly now."
32765;wiki.typo3.org;Task;;Resolved;Should have;Clicking a search suggestion does no longer open the according page;Chris topher;Chris topher;23/12/2011 13:25;;;21/12/2011;;;100;21/12/2011 23:33;;;406500;;;"When you type some signs into the search box in the wiki, there appear some suggestions. 
Until now you could just click one of them and the according page was opened immediately.

Now with the new MediaWiki 1.18 you can still click the suggestions and the clicked item is also filled into the search box, but the page is no longer opened. 
Maybe something with JavaScript?

I tested this problem with several browsers:
The problem is present in FF8 and FF9.
It is not present in IE8, Chrome and Opera."
32915;Security Guide;Task;;Resolved;Should have;Mention the possibility of backdoors;Michael Schams;Michael Schams;11/10/2013 1:35;;1.0.4;2/1/2012;;0.50;100;2/1/2012 1:22;;;413000;0.50;;"An attack can also include the implementation of a backdoor, so an attacker can gain unauthorized access to the system at a later time (undetected and with bypassing TYPO3 authentication mechanisms). Even if the security vulnerability was fixed (entry point secured) and all passwords changed, the attacker would be able to harm the system in the future.

Fix: mention the possibility of backdoors after an attack in chapter ""Detect, Analyze and Repair a Hacked Site""."
34137;TypoScript Reference (TSref);Task;;Closed;Should have;"Add documentation for new cObject FILES (the FAL file cObject) and the new getText data type ""file""""";Ingmar Schlecht;Chris topher;3/3/2013 20:51;;6.0;21/2/2012;;;100;21/2/2012 13:13;;;473050;;;See the attached docx file for the necessary documentation changes for the cObject FILES (the FAL file cObject) and the new getText data type implemented by FAL.
34297;TypoScript Reference (TSref);Task;;Closed;Should have;Update references to $TYPO3_CONF_VARS['BE']['forceCharset'];Steffen Ritter;Chris topher;23/4/2012 20:46;;4.7.0;26/2/2012;;;100;26/2/2012 20:37;;;481000;;;some TS options like config.renderCharset and config.metaCharset refer to the option forceCharset in install tool or point out iso-8859-1 
34735;ReST tools;Task;;Resolved;Should have;Initial upload of tools for OpenOffice to reST conversion;Martin Bless;Martin Bless;14/3/2012 9:12;;;11/3/2012;;;0;11/3/2012 15:35;;;502200;;;This is the current workflow to convert core_documentation_* files from OpenOffice format to reST text format.
34815;ReST tools;Task;;Resolved;Should have;"Add a script ""the_little_rest_slicer"" to cut reST files into pieces";Martin Bless;Martin Bless;14/3/2012 9:11;;;13/3/2012;;;0;14/3/2012 0:04;;;506200;;;'the_little_rest_slicer.py' is a script that helps cutting a reST file into smaller pieces. The infile is split at sectionlevels (=headlines). The outfiles will be named similar to the headlines. It's just a first version right now and helps splitting the TSRef-4.6.rst file into pieces. You have to change parameters directly in the script.
34997;ReST tools;Task;;Resolved;Should have;Add explanatory scripts;Martin Bless;Martin Bless;19/3/2012 14:30;;;19/3/2012;;;100;19/3/2012 12:12;;;515200;;;Add scripts that were used as build chain in the conversion process of existing OpenOffice documents to reST at 2012-03-18.
34999;ReST tools;Task;;Resolved;Should have;Update conversion tools;Martin Bless;Martin Bless;19/3/2012 14:30;;;19/3/2012;;;100;19/3/2012 12:36;;;515300;;;"Update conversion tools to ""state 2012-03-18"". This has been used for the first complete conversion of OpenOffice documents to reST."
35018;Security Guide;Task;;Closed;Should have;Release version 1.0.1;Chris topher;Chris topher;22/3/2012 17:39;;1.0.1;19/3/2012;;;100;19/3/2012 19:40;;;516250;;;"* Review changes since v1.0.0:
http://forge.typo3.org/projects/typo3v4-doc_guide_security/repository/diff?rev=1154&rev_to=1122
* Do #32259.
* Check for typos.
* Replace smart quotes with normal quotes.

* Update copyright years
* Add to ""What's new""
* Regenerate TOC
* Update PDF version
* Update ext_emconf
* Release
* Check in
"
35250;Localization Guide;Task;;Closed;Should have;For TYPO3 4.7: Update references to $TYPO3_CONF_VARS['BE']['forceCharset'];Chris topher;;3/3/2016 17:17;;;26/3/2012;;;100;26/3/2012 22:27;;;527500;;;"The manual mentions the option @$TYPO3_CONF_VARS['BE']['forceCharset']@ (several times). However, this option has been removed in TYPO3 4.7.
Make sure to update the manual accordingly.

References: #34092 and #34094.

Summary of the effect of these changes:
* If @$TYPO3_CONF_VARS['BE']['forceCharset']@ is set to the value ""utf-8"", the user should just remove this line from his localconf.php. 
* All values other than ""utf-8"" will prevent TYPO3 from running and will trigger an error. If another value is used, the user should proceed to the Update Wizard in the TYPO3 Install Tool to update his configuration. Since the backend and the database will communicate ""thinking"" that they use the charset UTF-8, he must make sure that they really do. Otherwise he will create a charset mix in his database, which will be hard to fix later. Our Wiki page on UTF-8 conversion has more information on how to fix an affected environment accordingly: http://wiki.typo3.org/UTF-8_support

"
35251;TCA Reference;Task;;Closed;Should have;For TYPO3 4.7: Update reference to $TYPO3_CONF_VARS['BE']['forceCharset'];Chris topher;Francois Suter;23/4/2012 22:18;;4.7.0;26/3/2012;;;100;26/3/2012 22:27;;;527550;;;"The manual mentions the option @$TYPO3_CONF_VARS['BE']['forceCharset']@. However, this option has been removed in TYPO3 4.7.
Make sure to update the manual accordingly.

References: #34092 and #34094.

Summary of the effect of these changes:
* If @$TYPO3_CONF_VARS['BE']['forceCharset']@ is set to the value ""utf-8"", the user should just remove this line from his localconf.php. 
* All values other than ""utf-8"" will prevent TYPO3 from running and will trigger an error. If another value is used, the user should proceed to the Update Wizard in the TYPO3 Install Tool to update his configuration. Since the backend and the database will communicate ""thinking"" that they use the charset UTF-8, he must make sure that they really do. Otherwise he will create a charset mix in his database, which will be hard to fix later. Our Wiki page on UTF-8 conversion has more information on how to fix an affected environment accordingly: http://wiki.typo3.org/UTF-8_support
"
35252;Inside TYPO3;Task;;Closed;Should have;For TYPO3 4.7: Update reference to $TYPO3_CONF_VARS['BE']['forceCharset'];Chris topher;;6/8/2016 13:21;;4.7.0;26/3/2012;;;0;26/3/2012 22:27;;;527600;;;"The manual mentions the option @$TYPO3_CONF_VARS['BE']['forceCharset']@. However, this option has been removed in TYPO3 4.7.
Make sure to update the manual accordingly.

References: #34092 and #34094.

Summary of the effect of these changes:
* If @$TYPO3_CONF_VARS['BE']['forceCharset']@ is set to the value ""utf-8"", the user should just remove this line from his localconf.php. 
* All values other than ""utf-8"" will prevent TYPO3 from running and will trigger an error. If another value is used, the user should proceed to the Update Wizard in the TYPO3 Install Tool to update his configuration. Since the backend and the database will communicate ""thinking"" that they use the charset UTF-8, he must make sure that they really do. Otherwise he will create a charset mix in his database, which will be hard to fix later. Our Wiki page on UTF-8 conversion has more information on how to fix an affected environment accordingly: http://wiki.typo3.org/UTF-8_support
"
35279;TypoScript Reference (TSref);Task;;Closed;Should have;Release TSref for TYPO3 4.7;Chris topher;Chris topher;23/4/2012 20:46;;4.7.0;27/3/2012;;;100;27/3/2012 16:07;;;528950;;;"* Update version number on cover page
* Updated the section ""What's new""

* Tell Francois to review.

* *Update the TOC*
* Update the PDF version
* Update ChangeLog (including the release)

Not before April 23rd:
* Release as version 4.7.0.
* Commit all changes to SVN (including the ext_emconf.php with the new version number)"
35280;TSconfig;Task;;Closed;Should have;Release of TSconfig for TYPO3 4.7;Chris topher;Chris topher;23/4/2012 20:47;;4.7.0;27/3/2012;;;100;27/3/2012 16:09;;;529000;;;"* Update version number on cover page
* Update section ""What's new""

* *Update TOC*
* Regenerate PDF
* Update ChangeLog (including the release)
* Clean up array in ext_emconf.php

Not before April 23rd: 

* Publish as 4.7.0
* Commit all changes to SVN (including the ext_emconf.php with the new version number)"
35342;ReST tools;Task;;Resolved;Should have;Add ResourcesForSphinxAndDocutils;Martin Bless;Martin Bless;28/3/2012 22:38;;;28/3/2012;;;0;28/3/2012 22:28;;;531950;;;"Add a folder res/ that is supposed to hold TYPO3 specific stuff you may need when rendering TYPO3 specific documentation from reST to other formats like HTML, PDF etc.
Its content may be expanded in future. Currently the 'typo3sphinx' theme is included that has been used in the past month to produce first results.
"
35385;TCA Reference;Task;;Closed;Must have;Publish 4.7.0 version;Francois Suter;Francois Suter;23/4/2012 22:18;;4.7.0;30/3/2012;23/4/2012;;0;30/3/2012 11:29;;;534100;;;"* verify the page breaks
* update the TOC
* generate the PDF
* publish as 4.7.0 (on April 23, 22:00)"
35432;Documentation;Task;;New;Should have;"Option ""Disable Popup Context Menus"" has been removed - check if manuals need update";Chris topher;;27/11/2012 0:36;Manuals;;31/3/2012;;;0;31/3/2012 14:38;;;536450;;;"The option ""Disable Popup Context Menus"" in the User Settings has been removed in #24584, which will be part of TYPO3 6.0.

Check, if it is mentioned in a manual so that an update is needed."
35445;TypoScript Reference (TSref);Task;;Closed;Should have;Add information about in which major version new features were added;Chris topher;Chris topher;23/4/2012 20:46;;4.7.0;31/3/2012;;;100;31/3/2012 20:27;;;537100;;;"Sources:
* Roadmap on Forge
* ChangeLog
* SVN history

Details:
* Really old stuff, where we cannot say where it has been added? 
Say somewhere in the introduction ""If a feature or property does not have such a ""since TYPO3 4..."" note, then it is supported in all current versions.""
* If a feature is documented at multiple places through the document, add the ""Since..."" note at all of them., so that the reader is sure to see it.
* Options, where the data type changed in between:
Data type: integer (until TYPO3 4.6), integer /stdWrap (since TYPO3 4.7)

Wording: ""(Since TYPO3 4.x)""

Including 4.7, 4.6 and 4.5 covers all supported versions.
"
35446;TSconfig;Task;;Closed;Should have;Add information about in which major version new features were added;Chris topher;Chris topher;23/4/2012 20:47;;4.7.0;31/3/2012;;;100;31/3/2012 20:28;;;537150;;;"I will do this after #32678 is documented.

Sources:
* Roadmap on Forge
* ChangeLog
* SVN history

Details:
* Really old stuff, where we cannot say where it has been added? 
Say somewhere in the introduction ""If a feature or property does not have such a ""since TYPO3 4..."" note, then it is supported in all current versions.""
* If a feature is documented at multiple places through the document, add the ""Since..."" note at all of them., so that the reader is sure to see it.
* Options, where the data type changed in between:
Data type: integer (until TYPO3 4.6), integer /stdWrap (since TYPO3 4.7)

Wording: ""(Since TYPO3 4.x)""

Including 4.7, 4.6 and 4.5 covers all supported versions.
"
35477;Official Doc Extension Template;Task;;Resolved;Should have;Integrate Share font;Chris topher;Chris topher;1/4/2012 17:09;;1.7.0;1/4/2012;;;100;1/4/2012 16:52;;;538650;;;"* Headlines should use Share-Bold.
* Text might need according update.
* Include font in extension."
36070;TSconfig;Task;;Resolved;Should have;Add description of options.pageTree.backgroundColor, which allows different background colors for page tree branches;Stefan Galinski;Christian Woebbeking;30/10/2012 23:36;;6.0;14/4/2012;;;100;14/4/2012 21:02;;;567900;;;There are new properties for User TSconfig. All information can be found in the related ticket #36066.
36083;TypoScript Reference (TSref);Task;;Closed;Should have;Mark these TypoScript options as removed: minifyJS, minifyCSS, noLinkUnderline, hover, hoverStyle and smallFormFields;Philipp Gampe;Chris topher;3/3/2013 20:51;;6.0;14/4/2012;;;100;14/4/2012 23:00;;;568550;;;"The following TypoScript options have been removed:
* config.minifyJS
* config.minifyCSS
* page.noLinkUnderline
* page.hover
* page.hoverStyle
* page.smallFormFields

Mark them as removed in TYPO3 6.0. See #36058.

And check if there are references to these properties and remove/change them as well. (E.g. there is at least one reference to ""smallFormFields"".)"
36416;TypoScript Reference (TSref);Task;;Closed;Must have;Add note on deprecation of the cObject HTML;Chris topher;Chris topher;23/4/2012 20:46;;4.7.0;21/4/2012;;;100;21/4/2012 23:15;;;584250;;;"The cObject HTML is deprecated since TYPO3 4.6. See comment in tslib/content/class.tslib_content_html.php:
@deprecated since TYPO3 4.6, will be removed in TYPO3 4.8 - use TEXT from now on

And rewrite examples (if any) which are using the cObject HTML to use the cObject TEXT."
36417;TypoScript Reference (TSref);Task;;Closed;Must have;Mark cObject HTML as removed;Chris topher;;3/3/2013 20:51;;6.0;22/4/2012;22/4/2012;;100;21/4/2012 23:17;;;584300;;;"The cObject HTML has been removed in #36402.

Mark it as removed in TYPO3 6.0."
36422;TypoScript Reference (TSref);Task;;Closed;Must have;"Add note on removal of value ""html_5"" for config.doctype";Chris topher;Chris topher;23/4/2012 20:46;;4.7.0;22/4/2012;;;100;22/4/2012 14:31;;;584550;;;"The writing ""html_5"" as value of config.doctype is deprecated since TYPO3 4.5.

It has been removed in TYPO3 4.7.

Add a note!"
36424;TypoScript Syntax;Task;;Closed;Must have;Do not use cObject HTML. Use cObject TEXT instead;Chris topher;Chris topher;11/4/2013 19:06;;;22/4/2012;;;100;22/4/2012 16:20;;;584650;;;"The manual currently uses the cObject HTML in some examples. This cObject is deprecated since TYPO3 4.6. It has been removed for TYPO3 6.0. See #36402.

Rewrite the examples to use the cObject TEXT instead.
Needed change: Use the TEXT cObject and do not use stdWrap of the property ""value"", but stdWrap on the rootlevel of the object."
36425;Security Guide;Task;;Resolved;Must have;Do not use cObject HTML. Use cObject TEXT instead;Chris topher;Michael Schams;21/11/2012 13:35;;1.0.2;22/4/2012;24/10/2012;;100;22/4/2012 16:26;;;584700;;;"The manual currently uses the cObject HTML in two examples. This cObject is deprecated since TYPO3 4.6. It has been removed for TYPO3 6.0. See #36402.

Rewrite the examples to use the cObject TEXT instead.
You only need to change the ""HTML"" to ""TEXT""."
36426;TypoScript in 45 Minutes;Task;;Closed;Should have;Do not use cObject HTML. Use cObject TEXT instead;Chris topher;Chris topher;25/2/2013 22:58;;6.0 (released as version 1.2.0;22/4/2012;;;100;22/4/2012 16:30;;;584750;;;"The manual currently uses the cObject HTML in some examples (I quickly found four). This cObject is deprecated since TYPO3 4.6. It has been removed for TYPO3 6.0. See #36402.

Rewrite the examples to use the cObject TEXT instead.
Needed change: Use the TEXT cObject and do not use stdWrap of the property ""value"", but stdWrap on the rootlevel of the object.
"
36436;TypoScript Syntax;Task;;Closed;Should have;Publish doc_core_ts for TYPO3 4.7;Chris topher;Chris topher;11/4/2013 19:06;;;22/4/2012;;;100;22/4/2012 19:37;;;585250;;;"Do it.

* Write section ""What's new""
* In the SXW file update the TOC
* Create new TXT and PDF version
* Update ChangeLog (including the release)
* Put folder with these extension files into typo3conf/ext/
* From inside TYPO3 update array in ext_emconf
* Upload as new sub version
* Take the modified ext_emconf file and commit all the changed files to SVN."
36491;Documentation;Task;;New;Should have;Use website to invite people to join the DocTeam;Chris topher;;23/5/2012 22:30;Documentation on typo3.org;;23/4/2012;;;0;23/4/2012 21:58;;;587850;;;"We have ""this nice Documentation Team page"":https://typo3.org/teams/documentation/ on typo3.org. It contains some text and is not wrong. But we lack man power - and we have this website. ,-)

Let us add a section (or a subpage?) on which we ask the reader to join the team!

E.g. one section on what we are doing and what we are looking for and
then a big orange ""Join the team"" button (which could link to the email address documentation@typo3.org).

"
36614;Coding Guidelines;Task;;Resolved;Should have;Add hint for if construct in section whitespace;Stefano Kowalke;Francois Suter;8/5/2013 2:37;;;26/4/2012;;;100;26/4/2012 15:47;;;593950;;;"I assume that an if construct should contain one whitespace between the if and the brace like:

<pre>
if ($condition)
</pre>

IMO this should be mentioned in the CGL document in whitespace section"
36631;Coding Guidelines;Task;;Resolved;Should have;Note that configuration files should follow the CGL;Stefano Kowalke;Chris topher;8/5/2013 2:03;;6.0.0;26/4/2012;;;100;26/4/2012 20:11;;;594800;;;"In our issue tracker [1] we have a report complaining about the violations in localconf.php. For me this file is not a normal PHP file in term of executable file. Its more an config file which is parsed by TYPO3 (read and write), so it not really necessary that this file follow the CGLs.

What do you think?

[1] #27728"
36791;wiki.typo3.org;Task;;Resolved;Should have;Update the Wiki to MediaWiki 1.19;Chris topher;Chris topher;3/5/2012 0:19;;;2/5/2012;;;100;2/5/2012 23:09;;;602750;;;MediaWiki 1.19 has just been released. Do an update.
36961;TCA Reference;Task;;Closed;Should have;Documentation [FEATURE] Enable further fields which are used for the suggest wizard;Tolleiv Nietsch;Francois Suter;29/4/2013 22:40;;6.0.0;8/5/2012;;;100;8/5/2012 19:39;;;611200;;;"Hi,

please extend the documentation for the suggest wizard to point to the new ""additionalSearchFields"" which was introduced to TYPO3 6.0 within issue #36780

Gerrit item: https://review.typo3.org/#/c/10930/

Thanks"
37213;Documentation;Task;;Resolved;Must have;Migrate files from SVN to Git;Chris topher;;23/5/2012 2:30;;;16/5/2012;;;100;16/5/2012 13:07;;;623450;;;"Migrate all contents in this project from https://svn.typo3.org/Teams/DocTeam/ to 
http://git.typo3.org/Teams/Documentation.git"
37332;Official Doc Extension Template;Task;;Resolved;Should have;Migrate files from SVN to Git;Chris topher;Chris topher;20/5/2012 16:11;;;20/5/2012;;;100;20/5/2012 15:47;;;629400;;;"Migrate all contents in this project from https://svn.typo3.org/TYPO3v4/Documentation/doc_template/ to
http://git.typo3.org/TYPO3v4/Extensions/doc_template.git"
37333;Official Doc Extension Template;Task;;Resolved;Should have;Remove doNotLoadInFE flag;Chris topher;;22/5/2012 2:41;;;20/5/2012;;;100;20/5/2012 16:16;;;629450;;;This flag was never completely implemented and is no longer supported in TYPO3 6.0.
37334;Documentation;Task;;Resolved;Should have;Clean up the repository;Chris topher;;13/6/2012 18:30;;;20/5/2012;;;100;20/5/2012 16:17;;;629500;;;"* Add .gitignore file
* Remove .gitmodules file, which should enable us to ""git pull"" from all other repos in just one single step. This cannot work, as you always get the commit, which you write into the submodule pointer here in this repository. So you would have to update this one, when you pushed stuff somewhere else... Not nice. Modern GUIs allow you to pull from multiple repos e.g. by marking them all and by clicking a ""Pull"" button. Not that hard. ,-)"
37340;Documentation;Task;;Resolved;Should have;Migrate files from SVN to Git;Chris topher;Chris topher;23/5/2012 11:25;;;20/5/2012;;;100;20/5/2012 20:58;;;629800;;;"Put the folder archive/ from https://svn.typo3.org/TYPO3v4/Documentation/archive/
to the repo git://git.typo3.org/Documentation/Manuals.git."
37429;Documentation;Task;;New;Must have;Update README.txt;Chris topher;;30/5/2012 15:30;;;23/5/2012;;;0;23/5/2012 12:36;;;634200;;;"The README.txt file in Git needs an update:
The sections
* What are the text files used for?
* How can I create txt files from an SXW file?

are outdated and can be removed.

Instead we should add info on what the reST files are and how we work with them.

The info ""(...) PDF versions of these documents in the doc/ (...)"" is wrong now.

To be added:
* How to clone the repo *with* all submodules."
37722;Security Guide;Task;;Resolved;Should have;Remove old code after a security update;Michael Schams;Michael Schams;11/10/2013 3:36;;1.0.4;4/6/2012;;;100;4/6/2012 6:22;;;648800;;;"The Security Guide should recommend that administrators should *remove* any code from the server after a security update.

We sometimes see that system administrators update the TYPO3 core because of a security issue by extracting the new TYPO3 sources, changing the symlink but leaving the sources of the previous TYPO3 version on the system. As a consequence, the insecure code is still accessible and a security vulnerability possibly exploitable. The advice should be that the old (possibly insecure) code should be removed as soon as possible.

The risk is a little bit lower with TYPO3 extensions, because usually EM takes care about the update and replaces the existing directory of the extension. However, I came across servers in the past, where the admin created a backup of the extension directory before updating the extension. So the extension directory looks like:

typoconf/ext/extensionkey
typoconf/ext/extensionkey.bak
typoconf/ext/extensionkey.DELETE_ME
(or similar)

Same issue here... same advice :-)
"
37872;TYPO3 Skinning Reference;Task;;Closed;Must have;Re-Import CLI scripts;Chris topher;Chris topher;13/6/2012 18:10;;;10/6/2012;;;100;10/6/2012 20:02;;;656200;;;"This manual contains some PHP and TXT files, which still need to be imported again. 

They can be found in older revisions in Git, see the folder doc_core_skinning/cli/."
37873;Security Guide;Task;;Closed;Must have;Re-Import image files ;Chris topher;Chris topher;11/6/2012 22:27;;;10/6/2012;;;100;10/6/2012 20:15;;;656250;;;"This manual contains some image files, which still need to be imported again.

They can be found in older revisions in Git, see the folder doc_guide_security/res/images."
38026;wiki.typo3.org;Task;;Resolved;Should have;Update MediaWiki to 1.19.1;Chris topher;Chris topher;14/6/2012 0:09;;;14/6/2012;;;100;14/6/2012 0:03;;;663900;;;"One security issue was discovered.

Both Chris Steipp and Formafix discovered that the uselang http parameter was vulnerable to XSS.

For more details, see https://bugzilla.wikimedia.org/show_bug.cgi?id=36938

Chris Steipp also improved the blacklisting of bad elements in SVG files.
This includes catching known hostile files, and also disallowing the upload of svg files that include remote resources.

This is work is part of an on-going effort to prevent exploits being hidden in uploaded SVG files.

MediaWiki 1.19.1 also received a couple of other non-security bugfixes.

Full release notes:
https://gerrit.wikimedia.org/r/gitweb?p=mediawiki/core.git,a=blob_plain,f=RELEASE-NOTES-1.19,hb=1.19.1
"
38327;Coding Guidelines;Task;;Resolved;Should have;Remove information on XClasses;Chris topher;Chris topher;14/5/2013 16:37;;6.0.0;23/6/2012;;;100;23/6/2012 16:33;;;678950;;;"In TYPO3 6.0 the XClass inclusions at the end of Core files are no longer there. Remove them from the manual.

See #36825 and #31893.

#39128?"
