#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
30443;TypoScript Reference (TSref);Task;;Closed;Should have;Add a note on the new FORM object;Chris topher;Chris topher;2/12/2011 14:56;;4.6.0;29/9/2011;;;100;29/9/2011 20:22;;;292550;;;"With TYPO3 4.6 a new system extension ""form"" has been added.

*Only* when it is *not* installed, the options, which we have in TSref currently are valid.

The extension comes with a documentation, which is around 100 pages long.

I would say we should not add it to TSref, but leave it inside the extension. First because it would completely blow up the document. Secondly because all other cObjects would kind of disappear behind this giant block.

So I propose to add a note at the beginning of the documentation of the cObject FORM, that the following only applies, if the new system extension ""form"" is *not* installed. If it is, things work as described in the documentation inside the system extension."
30427;wiki.typo3.org;Task;;Resolved;Should have;Update the design of the Wiki to the new design of typo3.org;Chris topher;Chris topher;4/5/2012 20:11;;;29/9/2011;;;100;29/9/2011 13:25;;;291800;;;"When the relaunch of typo3.org has been done, it will look like http://preview.typo3.org.

The wiki should then be updated to that new design. We should then create a new skin. It should be based on the vector skin in the version, which is current for our MediaWiki version. (And not based on the TYPO3Skin, as there were many changes in MediaWiki, which improve e.g. caching (RessourceLoader) and our old skin does not yet take advantage of them.)

The old skin (""typo3design"") can stay. (Or we could just remove it, who needs a secondary skin?)
Then the new skin must be set as default in LocalSettings.php.
And we must change the default setting for the skin to the name of the new skin for all users, who had selected typo3design before. This can be done with the ""maintenance script userOptions.php"":http://www.mediawiki.org/wiki/Manual:Skin_configuration#Set_a_Default_Skin_for_a_Wiki.

An own mwsuggest.js is no longer needed. Remove the file and the reference. We have just overwritten everything, which came with the old file (which still was included all the time). No reference has been removed, which had to be added now.

Take the contents of ""MediaWiki:Typo3design.css"":http://wiki.typo3.org/MediaWiki:Typo3design.css and readjust them for the new skin.

Make sure the files in the folder typo3vector/ are up to date with the MediaWiki release 1.19. E.g. vector.js might still be there in an old version.

Make sure the words ""and you can edit"" are not hardcoded in the header of the page (login). They should use an l10n label.

common_t3/portalnavigation.php is no longer the same in all skins: typo3vector comes with an own one. Move portalnavigation.php away from common_t3/ into the skin folders. Split up portalnavigation.__i18n__.php into two files and change registration in LocalSettings.php.

Make sure that the Piwik Tracking Code (Typo3Design.php, at the end of the HTML structure) also gets part of the new skin.

Check the result with the ""W3C Validator"":http://validator.w3.org. Currently there are some errors, but should be easy to fix."
30419;Getting Started;Task;;Closed;Should have;Updates concerning the Extension Manager;Chris topher;;6/8/2016 14:01;;;29/9/2011;;;0;29/9/2011 12:43;;;291450;;;"Note from Philipp Gampe:
What is still missing is the refactoring of the EM chapter which I left out, 
because I was undecided. 

"
30408;Getting Started;Bug;;Closed;Could have;Note for Translators: reference to the section on localization in the early page of tutorial and images on native language.;Andrey Aksenov;;6/8/2016 14:05;;;29/9/2011;;;0;29/9/2011 9:40;;;290900;;;"It would be nice to add a link to a text ????? the localization of the backend on one of the first pages of the translation of the tutorial. In addition, it is good to use the images of interface on a native language.
For example, in Russian, I made ??a note at the beginning (translated from Russian into English):
<pre>
Notes to the translation into Russian
All images of the backend and frontendare taken from version 4.5.6 (current at the time of the translation version). To localize the internal interface (translation into Russian or any other language), refer to ""Changing backend language"" chapter on page 145.
</pre>"
30347;wiki.typo3.org;Task;;Resolved;Should have;Add a note to the Login page that the Wiki does not use the logins from typo3.org;Chris topher;Chris topher;9/12/2011 15:38;;;27/9/2011;;;100;27/9/2011 13:41;;;287850;;;"I recently made up some pages for the Translation Team and communicated that to the translators.

As a result I got multiple mails of people who asked me to add their typo3.org username to the list of people allowed to edit pages in the Wiki. It seems like it is not visible enough, that the Wiki does not use the logins from typo3.org.

I think it would be a help, if you could add that as a ""note to the login page"":http://wiki.typo3.org/wiki/index.php?title=Special:UserLogin as that is the place, where people will see the problem. "
30297;Documentation;Suggestion;;Closed;Should have;Add a list of documentation ressources to typo3.org/documentation;Chris topher;;12/4/2012 21:12;Documentation on typo3.org;;26/9/2011;;;100;26/9/2011 16:49;;;285350;;;"The current http://typo3.org/documentation always makes me think that I am on a 404 page. :-( 
It is outdated and it is not structured ideally. 
The first thing you see is an advert for an old book. I guess most people do not want to spend 30 ? and wait some days, before they get some information, when they visit the documentation page. 
Then there are many sections, but e.g. as an absolute beginner, several seem more or less right, but none is the one where you really think: *This* is the *one* for me. 
Judging it from todays point of view, this section only contains a small fraction of the available ""sources of knowledge"". But the beginner does not know that and the ""Ressources"" section mainly contains broken links (which really creates no good impression). So he most probably does not know where the different sources are and how they are structured. That way he is more or less helpless after scanning through the few texts on there.

To improve the situation I would like to update the documentation pages. I think that small changes can already make things noticeably better:
On the starting page the advert for that old book should go away. All groups of users should get clear pointers on where to look for what.
We should update the ""Ressources"" section. I would replace the broken links with an overview, which lists all the different ressources we have (e.g. newsgroups, documentation extensions in TER, the same documentation in HTML pages on typo3.org, the wiki...) and what they are useful for. 

And when we are at it: The present content must be updated."
30289;wiki.typo3.org;Task;;Resolved;Should have;Prevent spammers from registering;Chris topher;Chris topher;9/12/2011 15:37;;;26/9/2011;;;100;26/9/2011 12:11;;;284950;;;"Currently there are maybe a hundred of ""new user accounts in the wiki"":http://wiki.typo3.org/wiki/index.php?title=Special%3ALog&type=newusers&user=&page=&year=&month=-1 each day.

The point is that nearly all of them are spammers - just have a look at their names. Many of them later post spam on a page, which has to be deleted manually. This is rather timeconsuming.

Maybe the registration process can be changed (captcha?) in a way so that these bots do no longer get through?"
30266;TSconfig;Bug;;Closed;Should have;Wrong key for FF sheet titles;Andreas Wolf;Christian Woebbeking;27/10/2011 21:07;;4.6.0;25/9/2011;;;100;25/9/2011 11:55;;;283800;;;"In the TSconfig docs, section ""Page TSconfig"", subsection ""->TCEFORM_flexformSheet"", the key for the sheet title is named ""title"", but the source shows it has to be sheetTitle. 

See comments for #29019 for an example configuration to test this. The relevant source is in t3lib/tceforms/class.t3lib_tceforms_flexforms.php around l. 125."
30265;wiki.typo3.org;Task;;Rejected;Should have;Enable User CSS/JS for the Wiki?;Chris topher;Chris topher;8/3/2012 13:57;;;25/9/2011;;;100;25/9/2011 11:18;;;283750;;;"""Paddy"":http://wiki.typo3.org/User:OldPaddy asked in the Wiki:

Could user CSS/JS be enabled in LocalSettings.php for the wiki?
<code class=""PHP"">
$wgAllowUserJs = true,
$wgAllowUserCss = true,
</code>

E.g.: ""User:OldPaddy/monobook.css"":http://wiki.typo3.org/User:OldPaddy/monobook.css could be usefull to detect or just highlight external links. There are quite some useful JS API available that could be used in e.g.: ""User:OldPaddy/monobook.js"" like http://de.wikipedia.org/wiki/Benutzer:D/monobook.js or http://de.wikipedia.org/wiki/Benutzer:D/monobook/api.js. 
What do you think?
"
30219;Getting Started;Task;;Resolved;Should have;Merge information from the wiki;Francois Suter;;12/8/2016 18:15;;;23/9/2011;;;0;23/9/2011 9:24;;;281450;;;"Now that we have a brand new Getting Started Tutorial, we should try and clean up similar information from the wiki, to avoid confusing newcomers.

Here's such a page:

http://wiki.typo3.org/wiki/Introduction/Matthew

I'm sure there are others."
30210;Templating Tutorial;Bug;;Resolved;Should have;New Templating Tutorial;Chris topher;;6/11/2011 17:42;;;22/9/2011;;;100;22/9/2011 20:50;;;281050;;;"We want to create a new templating tutorial that should replace at least MTB 1 (what to do about MTB 2&3 or FTB 1 remains to be seen). 

Ideas:

* Result of the tutorial would produce a site similar to the Introduction Package. The tutorial would be based on the IP's HTML&nbsp,and CSS. 
* The tutorial should not use automaketemplate, because it's not a system extension. 
* It can be considered as the next step in learning TYPO3 after the TS45 tutorial. "
30011;TYPO3 Skinning Reference;Bug;;New;Should have;"Error in example provided in the ""Skinning API"" Section";Presedo Roberto;;31/7/2012 18:46;;;19/9/2011;;;0;19/9/2011 11:18;;;271100;;;"In the ""Skinning API"" (http://typo3.org/documentation/document-library/core-documentation/doc_core_skinning/1.0.0/view/1/4/), the example provided is not working :

<pre>
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved'] = array(),
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved']['name'] = 'My improved t3skin',
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved']['stylesheetDirectories'] = array(
    'structure' => 'EXT:t3skin_improved/stylesheets/structure',
    'visual' => 'EXT:t3skin_improved/stylesheets/visual',
),
</pre>

slashes at the end of the folder's paths are required

<pre>
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved'] = array(),
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved']['name'] = 'My improved t3skin',
$GLOBALS['TBE_STYLES']['skins']['t3skin_improved']['stylesheetDirectories'] = array(
    'structure' => 'EXT:t3skin_improved/stylesheets/structure/',
    'visual' => 'EXT:t3skin_improved/stylesheets/visual/',
),
</pre>

(Tested on TYPO3 4.6 Beta 2)"
29836;Documentation;Task;Story #26379: Content migration;Resolved;Should have;Write new TYPO3 documentation for the Documentation Library;Christian Zenker;Chris topher;7/7/2012 17:12;Documentation on typo3.org;;15/9/2011;;;100;15/9/2011 16:01;;;262400;;;"""Modern Template Building"" with markers sounds a little outdated... http://preview.typo3.org/documentation/document_library.html

So this document should be updated. There are lot of tutorials on Fluid as articles on the webpage - so maybe they should be bundled together."
29472;TypoScript Reference (TSref);Task;;Closed;Must have;Add notes on removal of properties (alttext and special.userdefined);Chris topher;Chris topher;2/12/2011 14:56;;4.6.0;4/9/2011;;;100;4/9/2011 20:58;;;244500;;;"Two things:

* Affects the IMAGE element (around page 96):
When the deprecated property ""alttext"" was set and ""altText"" was not, the value of alttext was used for altText. altText is the one finally used in the website. This no longer works in 4.6. You now *must* use altText.
""Here is the diff."":https://review.typo3.org/#patch,sidebyside,1988,7,typo3/sysext/cms/tslib/class.tslib_content.php


* Affects HMENU special type ""userdefined"" (around page 101):
I guess ""special.userdefined"" is meant here?!
If so, add a note, that special.userdefined was removed in TYPO3 4.6.
An HMENU of type ""userfunction"" should be used instead.
Also check for ""userdefined"" below. There still are some references to it, e.g. in the table @tsref:(cObject).HMENU.(mObj)@.
""Here is the diff."":https://review.typo3.org/#patch,sidebyside,1988,7,typo3/sysext/cms/tslib/class.tslib_menu.php
"
29460;TypoScript Reference (TSref);Task;;Closed;Should have;Publish doc_core_tsref_ru;Chris topher;;26/9/2011 13:53;;;3/9/2011;;;0;3/9/2011 7:34;;;243900;;;"Check the texts and if they are completed.
If so, we should release the version."
29438;Installation and Upgrade Guide;Task;;Resolved;Should have;Publish doc_guide_install_ru;Chris topher;;2/9/2011 9:32;;;1/9/2011;2/9/2011;;100;1/9/2011 21:15;;;243050;;;"Check the texts and if they are completed.
If so, we should release the version."
29433;TSconfig;Task;;Closed;Should have;Publish doc_core_tsconfig_ru;Chris topher;;27/10/2011 21:10;;;1/9/2011;2/9/2011;;100;1/9/2011 21:12;;;243000;;;"Check the texts and if they are completed.
If so, we should release the version."
29431;Coding Guidelines;Task;;Closed;Should have;Publish doc_core_cgl_ru;Chris topher;;26/9/2011 11:37;;;1/9/2011;23/9/2011;;0;1/9/2011 21:11;;;242950;;;"Check the texts and if they are completed.
If so, we should release the version."
29205;Official Doc Extension Template;Task;;Closed;Should have;Fix headline rendering in TER;Chris topher;Chris topher;25/8/2011 8:01;;1.6.1;24/8/2011;;;100;24/8/2011 8:53;;;231950;;;"When ""viewing the template in TER"":https://typo3.org/documentation/document-library/core-documentation/doc_template/1.6.0/view/ there are some ""phantom headlines"" in the TOC (saying ""Core Documentation""). This is not desired.

OpenOffice does not show headlines there, but normal paragraphs. They also do not appear in the TOC inside OpenOffice. Their headline styling is not activated in OpenOffice and cannot be changed there.

However, .sxw files are just .zip files. Inside the .sxw file there is a file called ""content.xml"", which contains the text of the document including all style commands.

At the places where we get our ""phantom headlines"" in TER, there everytime should be a normal paragraph, but instead there in fact is a headline(!) element with a specified text-level:
<code class=""xml"">
<text:h text:style-name=""P9"" text:level=""2""/>
</code>

I now replaced each of them with an empty paragraph:
<code class=""xml"">
<text:p text:style-name=""Standard""/>
</code>
This is used that way for empty paragraphs at other places, too, and there it does not cause this problem.

I have ""uploaded the fixed file in a test extension"":https://typo3.org/documentation/document-library/extension-manuals/test35/0.0.1/view/. Let's wait until it is rendered and see how it renders now."
29181;Official Doc Extension Template;Feature;;Closed;Should have;Include font files in extension;Francois Suter;Chris topher;23/8/2011 22:22;;1.6.0;23/8/2011;;;100;23/8/2011 10:46;;;230800;;;"Now that the extension template has been updated to the new design, questions are appearing about the fonts.

I saw that there are no mentions of the fonts in the document. I think it should be added (probably in the last chapter, about guidelines).

Furthermore what about packaging the fonts within the extension itself, inside a resources folder with a README.txt file explaining where they come from?"
29170;TYPO3 Tutorial for Editors;Task;;Closed;Should have;Update screenshots;Chris topher;Henning Nelihsen;17/12/2012 14:25;;6.0.0;22/8/2011;;;100;22/8/2011 18:43;;;230250;;;"The screenshots could be renewed for the newest TYPO3 version.

Make them with the introduction package and take care to use an editor user, not an admin.
That way you only see the items, which an editor can see.

""Here is a small how to."":http://wiki.typo3.org/DocTeam/Official_Documentation_Screenshots"
29129;TYPO3 Skinning Reference;Bug;;New;Should have;Documentation of table styling (TYPO3 4.6);Chris topher;;4/6/2012 22:09;;;20/8/2011;;;0;20/8/2011 13:48;;;228200;;;"For TYPO3 4.6 table design throughout the Core has been unified. See #28188.

Attached is a small documentation on how to tag tables with classes in TYPO3 backend modules so that people writing those modules know how it is meant (instead of copying the styles of other existing tables).

The file has originally been provided by Felix Kopp in #28188."
29124;Documentation;Bug;;Closed;Should have;Make the current version of TYPO3 Core API documentation linkable;Nico de Haen;Francois Suter;23/8/2011 9:23;;;20/8/2011;;;0;20/8/2011 9:22;;;227950;;;"Hi,

I just wanted to link to the Extension API page of the TYPO3 Core API from the ExtensionBuilder Introduction page, and realized that it's not possible:
While we have this link alias for the current version of the Core API:
http://typo3.org/documentation/document-library/core-documentation/doc_core_api/current/

Any deep links contain always the version number:
4.3.0/view/2/1/

Another point is, that the whole API documentation on TYPO3.org is pretty outdated (Last update 21.03.2010)

Is there an updated version somewhere?
"
28953;TypoScript in 45 Minutes;Bug;;Closed;Must have;Wrong optionSplit in example code;Tobias Hoevelborn;Chris topher;25/2/2013 22:58;;6.0 (released as version 1.2.0;12/8/2011;;;100;12/8/2011 16:26;;;219600;;;"In 'Section TypoScript functions' > 'split' there is an optionSplit which is said to generate alternating 'zebra style' table rows. It doesn't (only first part supplied, first subpart repeated, resulting in 122222). It should be |*| 1||2 or even more clear |*| 1||2 |*| to generate alternation.

regards, Tobias"
28941;TypoScript in 45 Minutes;Bug;;Closed;Must have;Object Reference wrong Syntax;Tobias Hoevelborn;Chris topher;7/2/2013 21:17;;;12/8/2011;;;100;12/8/2011 9:20;;;219000;;;"hi,
in section 'first steps' ('Erste Schritte' in german), the syntax for an object refence reads '<=' twice, in comment and code. It should be '=<', shouldn't it?
kind regards,
Tobias"
28813;Coding Guidelines;Task;;Resolved;Must have;Add information to never use language labels for configuration options;Chris topher;Chris topher;8/5/2013 2:37;;;7/8/2011;;;100;7/8/2011 17:41;;;212650;;;"In our language files we have some labels which only consist of an ""internal"" string.
Here are four examples:
<pre>
index_config:timer_frequency
index_config:timer_set,index_config:timer_start
EXT:wizard_crpages/cshimages/wizards_1.png, EXT:wizard_crpages/cshimages/wizards_2.png
xEXT_loremipsum
</pre>

These strings are used for internal purposes, e.g. the first one shows a link ""More information in the text of Timer frequency"". The second one includes two images from the folder wizard_sortpages...

The problem is that people obviously don't know the meaning of these internal strings. We see on the Translation Server that they try to translate them as a sentence.

This will break the context sensitive help. You will e.g. get non-existing images and broken ?More information? links.

Configuration like this belongs into TS, not into language labels. It is really bad use of l10n.

We cannot remove the ones which are already there, but we can at least prevent new ones from being added.

So:
Add a note that such strings in language labels are *not allowed*."
28764;Getting Started;Bug;;Closed;Should have;Fix typos;Tomoko ;Christian Woebbeking;6/8/2016 13:55;;;4/8/2011;;2.00;0;4/8/2011 16:40;;;210200;;;"Please check attached files.
"
28755;TypoScript Reference (TSref);Bug;;Resolved;Should have;List of allowed tables in the cObject CONTENT is incomplete;Calderini Daniel;Chris topher;5/9/2011 12:10;;4.5.1;4/8/2011;;;100;4/8/2011 14:57;;;209750;;;"The documentation about the CONTENT Object states following:
> NOTE: Allowed tables are ""pages"" or tables prefixed with one of these: ""tt_"", ""tx_"", ""ttx_"", ""fe_"", ""user_"" or ""static_""

But since TYPO3 4.2 tables *beginning* with _pages_ are also allowed (see [1]). So the sentence should be:
> NOTE: Tables prefixed with one of these are allowed: ""pages"", ""tt_"", ""tx_"", ""ttx_"", ""fe_"", ""user_"" or ""static_""

[1] http://forge.typo3.org/issues/17325"
28653;wiki.typo3.org;Bug;;Resolved;Should have;OpenSearch Link is broken;Martin Holtz;Chris topher;20/11/2011 20:20;;;1/8/2011;;;100;1/8/2011 21:16;;;204650;;;"The link to the OpenSearch seems to be broken:

<link rel=""search"" type=""application/opensearchdescription+xml"" href=""/wiki/opensearch_desc.php"" title=""TYPO3Wiki (en)"" />

Trying to install it gives ""Could not download the search plugin.""

""That is what google says."":http://www.google.de/#sclient=psy-ab&hl=de&source=hp&q=%22could+not+download+the+search+plugin%22+%22opensearch_desc.php%22&pbx=1&oq=%22could+not+download+the+search+plugin%22+%22opensearch_desc.php%22&aq=f&aqi=&aql=&gs_sm=s&gs_upl=1406l1406l0l5108l1l1l0l0l0l0l163l163l0.1l1l0&bav=on.2,or.r_gc.r_pw.,cf.osb&fp=be6f5039110883b8&biw=1280&bih=835"
28569;wiki.typo3.org;Bug;;Resolved;Must have;Recover Password Functionality is missing;Chinawut Phongphasook (Champ);Chris topher;9/12/2011 15:37;;;29/7/2011;;;100;29/7/2011 14:24;;;200600;;;"Hi we want to recover passwords of our users which contributed to the wiki but can't login at all on the wiki.
Could you please recover our passwords Thanks"
28366;Inside TYPO3;Task;;Resolved;Should have;"Remove section ""Changing the default ?typo3/? directory""";Chris topher;Chris topher;6/7/2014 16:31;;;21/7/2011;;;100;21/7/2011 12:09;;;191050;;;"It currently is not possible and according to the documentation in the mentioned section never was possible to just ""rename"" the typo3/ folder. I guess no one knows what else you have to do _exactly_ to get this working.

Now people brought up this topic again ""in this discussion"":http://lists.typo3.org/pipermail/typo3-team-core/2011-July/050667.html. Results were that
* no one will fix this (same as in the last more than 5 years already)
* it is confusing to have a feature documented, which did not and will not work.

I agree with them and propose to remove that section."
28365;TSconfig;Bug;;Closed;Should have;table.[tablename].hideTable - wrong description;Stig Nørgaard Færch;Christian Woebbeking;27/10/2011 21:07;;4.6.0;21/7/2011;;;100;21/7/2011 11:54;;;191000;;;"Behavior is opposite of current description

Current description:
If set to non-zero, the table is hidden. If it is zero, table is shown if table name is not listed in ""hideTables"" list.

New description:
If set to non-zero, the table is hidden. If it is zero, table is shown no matter if table name is listed in ""hideTables"" list."
28364;TSconfig;Bug;;Closed;Should have;Some FlexForm configuration keys are not described;Stig Nørgaard Færch;Chris topher;28/10/2011 17:52;;4.6.0;21/7/2011;;;100;21/7/2011 11:41;;;190950;;;"Property:
[tablename].[field].[dataStructKey].[flexSheet].[flexField].config.[key]

Description:
Here, I at least miss the key 'default'.
As it wasn't mentioned, I thought I couldn't use it here."
28326;Extbase Book Translation;Task;;Resolved;Should have;Currently translating appendix B, pages 259-273;Franz Kugelmann;Franz Kugelmann;11/7/2014 20:53;;English Version;20/7/2011;8/8/2011;;100;20/7/2011 8:12;;;189100;0.00;;
28061;Coding Guidelines;Bug;;Resolved;Should have;Section about deprecation not complete;Rutishauser Katrin;Chris topher;5/5/2013 23:08;;;9/7/2011;;;100;9/7/2011 23:07;;;175950;;;There is no information about the necessary call to t3lib_div::logDeprecatedFunction() and where to put it (right after the beginning of the method)
27996;Extbase Book Translation;Task;;Needs Feedback;Should have;"RFP (Ready For Proofread) appendix ""coding guidelines"", chapter 255-258";Franz Kugelmann;Franz Kugelmann;20/7/2011 8:13;;English Version;8/7/2011;;;0;8/7/2011 18:18;;;172750;;;
27982;Extbase Book Translation;Task;Story #27871: Translate 3.7. Paths on the DataMap;Needs Feedback;Should have;Currently Translating Pages 62 to 65 - Finished needs proofreading;Anonymous;;11/7/2011 10:02;;English Version;;;;0;8/7/2011 11:48;;;172050;;;
27960;Extbase Book Translation;Task;Story #27870: Translate 3.6. An excursion to the database;Needs Feedback;Should have;Translation finished needs proofing;Anonymous;;11/7/2011 10:02;;English Version;;;;0;7/7/2011 16:53;;;170950;;;
27959;Extbase Book Translation;Task;Story #27869: Translate 3.5. Fetching blogs fro the repository;Needs Feedback;Should have;Translation finished needs proofreading;Anonymous;;11/7/2011 10:02;;English Version;;;;0;7/7/2011 16:38;;;170900;;;
27943;Extbase Book Translation;Task;Story #27816: Translate 2.2. Domain-Driven Design;Closed;Should have;Currently translation: Page 26-37;Patrick Lobacher;Patrick Lobacher;11/4/2014 18:34;;English Version;;;;100;7/7/2011 14:45;;;170100;;;
27903;Extbase Book Translation;Task;Story #27898: Translate Example Chapter;Closed;Must have;Done Exemple: page 10 to 12;Fabien Udriot;Fabien Udriot;18/10/2011 3:48;;English Version;;;0.00;0;5/7/2011 23:11;;;168100;0.00;;
27902;Extbase Book Translation;Task;Story #27898: Translate Example Chapter;Closed;Must have;CURRENTLY PROOFREADING Exemple: page 10 to 12;Fabien Udriot;Fabien Udriot;18/10/2011 3:48;;English Version;;;0.00;0;5/7/2011 23:08;;;168050;0.00;;
27901;Extbase Book Translation;Task;Story #27898: Translate Example Chapter;Closed;Must have;On Hold !!! problem with the chapter Exemple: page 10 to 12;Fabien Udriot;Fabien Udriot;18/10/2011 3:48;;English Version;;;0.00;0;5/7/2011 23:08;;;168000;0.00;;
27900;Extbase Book Translation;Task;Story #27898: Translate Example Chapter;Closed;Must have;RFP (Ready For Proofread) Exemple: page 10 to 12;Fabien Udriot;Fabien Udriot;18/10/2011 3:48;;English Version;;;0.00;0;5/7/2011 23:07;;;167950;0.00;;
27899;Extbase Book Translation;Task;Story #27898: Translate Example Chapter;Closed;Must have;CURRENTLY TRANSLATING Exemple: page 10 to 12;Fabien Udriot;Fabien Udriot;18/10/2011 3:48;;English Version;;;0.00;0;5/7/2011 23:00;;;167900;0.00;;
27474;TypoScript Reference (TSref);Task;Task #48382: Non-rst documentation for display on docs.typo3.org;Resolved;Should have;Cheat Sheet of Page Render JS / CSS Includes;Chris topher;Chris topher;20/5/2013 18:18;;;15/6/2011;;;100;15/6/2011 14:14;;;148650;;;"SteffenK created a Cheat Sheet for TypoScript usage of page includes:
http://wiki.typo3.org/File:T3_pageinclude_sheet.odp
It is based on TYPO3 4.3.

It shows properties of e.g.
* page.includeCSS
* page.cssInline
* page.includeJSlibs
* page.includeJSFooterlibs
* page.javascriptLibs
* page.headerData
* page.footerData

What shall we do with this one?

*Francois:*
* Could be made a bit nicer and released as a simple PDF file. 
* Long term: There are other cheat sheets on the web - maybe we could collect them at some point. It could be a new section in the Documentation branch of typo3.org.


*Fabien:*
* I created this PDF out of the file: http://wiki.typo3.org/wiki/images/1/16/T3_pageinclude_sheet.pdf
* TSref appears to me being the best place to put this information, unless there is another spot..."
27371;Documentation;Suggestion;;Resolved;Should have;What shall we do with the manuals, which are featured in the documentation section on typo3.org?;Chris topher;Chris topher;8/3/2015 16:12;Documentation on typo3.org;;11/6/2011;;;100;11/6/2011 2:13;;;143600;;;"The ""documentation section on typo3.org"":http://typo3.org/documentation/document-library/ contains links to some of the most important manuals.
Most of them are already maintained by the DocTeam (e.g. Getting Started, TypoScript in Depth, TSconfig or TSref).
But there also are some other manuals which are linked there, but for which noone takes care.

These are:
* ""Futuristic Template Building (doc_tut_ftb1)"":http://typo3.org/documentation/document-library/tutorials/doc_tut_ftb1/current/
* ""TypoScript by example (doc_core_tsbyex)"":http://typo3.org/documentation/document-library/tutorials/doc_core_tsbyex/current/
* ""Modern Template Building, Part 1 (doc_tut_templselect)"":http://typo3.org/documentation/document-library/tutorials/doc_tut_templselect/current/
* ""Modern Template Building, Part 23 (doc_tut_templselect2)"":http://typo3.org/documentation/document-library/tutorials/doc_tut_templselect2/current/

Currently these documents are old and rather outdated. This does not make a good impression on people looking for information there.

So what should we do?
* Should we keep those manuals there? Then I guess someone would have to update them.
* If that is not possible, we should remove the links to these outdated manuals. Then we could put those manuals in an archive somewhere.

Suggestions? "
27341;TypoScript Reference (TSref);Task;;Resolved;Should have;Condition Reference should explain general Condition syntax;Chris topher;Chris topher;13/6/2011 14:39;;4.5.1;10/6/2011;;;100;10/6/2011 0:53;;;142100;;;"The Conditions Reference lists the different conditions, but it does not explain how to use @[ELSE]@ and how to end a condition.

Before explaining the first condition add a note that
* @[ELSE]@ is available as else operator. It is a condition, which will return TRUE, if the previous condition returned FALSE.
* each condition is ended with @[GLOBAL]@.
* more details can be found in the manual ""TypoScript Syntax and In-depth Study"".

And create an example to make that clear."
27340;TypoScript Syntax;Task;;Closed;Should have;Conditions now also are available in Page and User TSconfig;Chris topher;Chris topher;30/10/2011 20:22;;;10/6/2011;;;100;10/6/2011 0:49;;;142050;;;"The manual currently says (section ""Conditions"")
<pre>
For ?Page TSconfig? and ?User TSconfig? conditions are not implemented at
all.</pre>

Since I think TYPO3 4.4 conditions are available there, too."
27209;Official Doc Extension Template;Task;;Closed;Must have;Check status of the provided font file;Chris topher;Chris topher;23/8/2011 17:52;;1.5.0;4/6/2011;;;100;4/6/2011 16:53;;;135850;;;"I do not think that the licence allows free distribution of the font.

In that case, we must remove it."
27207;Official Doc Extension Template;Task;;Closed;Should have;Update the template to the newest design;Chris topher;Chris topher;23/8/2011 17:09;;1.5.0;4/6/2011;;;100;4/6/2011 13:48;;;135750;;;Update to the newest design, which is also used by the CoreDocs (e.g. TSref for TYPO3 4.5).
27206;TYPO3 Tutorial for Editors;Task;;Closed;Should have;Change extension key to fit to common naming scheme;Chris topher;Chris topher;26/10/2011 17:52;;1.5.0;4/6/2011;;;100;4/6/2011 12:08;;;135700;;;"All extensions in this repository have a name with the following scheme:
<pre>
doc_
core, guide, tut,
_name
</pre>

Should we adapt this extension to that, too?
E.g. call it doc_tut_editors?"
27158;TSconfig;Bug;;Closed;Should have;Description of mod.web_layout.disableAdvanced is incomplete;Urs Braem;Chris topher;27/10/2011 21:10;;4.5.2;31/5/2011;;;100;31/5/2011 10:44;;;133300;;;"Hi

The current description for mod.web_layout.disableAdvanced is as such:
	
""Disables the clear cache advanced function  in the bottom of the page in the module, including the ""Create new record"" link.""

I had a little confusion (see #27124) with that, as it also removes the ""clear cache for this page"" icon on top of the page module.
Could the description be rewritten to something like this:

""Disables the clear cache advanced function in the bottom of the page in the module, including the ""Create new record"" link. As well removes the ""clear cache for this page"" flash icon on the right top of the page module.""

Thanks
Urs



"
26872;TypoScript Reference (TSref);Task;;Resolved;Should have;Remove references to PHP_SCRIPT* cObjects;Chris topher;Chris topher;13/6/2011 14:39;;4.5.1;18/5/2011;;;100;18/5/2011 13:37;;;120250;;;"There still are some places in TSref where the cObjects PHP_SCRIPT, PHP_SCRIPT_INT and PHP_SCRIPT_EXT are mentioned, although they are deprecated now.

E.g. in the description of the cObject COA.

Where it makes sense: Change these occurences to refer to something else, maybe to the USER cObject."
